municipality_code,year,measure_type,neonatal_deaths,infant_deaths,under5_deaths,maternal_deaths,municipality_name
430235,2000,residence,1,2,2,0,Bom Princípio
430435,2000,residence,3,4,4,0,Candiota
430781,2000,residence,1,2,2,0,Estrela Velha
431406,2000,residence,1,2,3,0,Passa Sete
432026,2000,residence,1,4,5,0,Segredo
430513,2000,residence,1,1,1,0,Cerro Branco
430595,2000,residence,1,1,1,1,Cotiporã
430066,2000,residence,1,1,1,0,André da Rocha
431805,2000,residence,0,0,0,0,São Domingos do Sul
430320,2000,residence,1,3,3,0,Cacique Doble
431215,2000,residence,1,4,4,0,Mato Leitão
431447,2000,residence,2,2,4,0,Pinhal Grande
430607,2000,residence,1,1,1,0,Cristal do Sul
431235,2000,residence,0,0,0,0,Montauri
430885,2000,residence,1,1,1,0,Gentil
430205,2000,residence,1,1,3,0,Benjamin Constant do Sul
432218,2000,residence,1,1,1,0,Tupanci do Sul
431532,2000,residence,0,1,1,1,Quevedos
432340,2000,residence,0,0,1,0,Vila Maria
431238,2000,residence,1,1,1,0,Monte Belo do Sul
431971,2000,residence,0,0,0,0,São Valentim do Sul
431290,2000,residence,1,1,1,0,Nova Bassano
432330,2000,residence,1,1,1,0,Vila Flores
431442,2000,residence,0,0,0,0,Picada Café
430080,2000,residence,2,4,6,0,Antônio Prado
431330,2000,residence,0,0,1,0,Nova Prata
430810,2000,residence,1,2,2,0,Feliz
430230,2000,residence,0,2,3,1,Bom Jesus
432254,2000,residence,0,0,0,0,Vale Real
431112,2000,residence,0,0,1,0,Jaquirana
431164,2000,residence,0,0,0,0,Linha Nova
431335,2000,residence,1,1,1,0,Nova Roma do Sul
432235,2000,residence,0,0,0,0,União da Serra
432360,2000,residence,0,0,0,0,Vista Alegre do Prata
431844,2000,residence,0,0,0,0,São Jorge
430165,2000,residence,0,0,0,0,Barão
431267,2000,residence,1,1,1,0,Nicolau Vergueiro
431975,2000,residence,0,0,0,0,São Vendelino
431213,2000,residence,0,0,0,0,Mato Castelhano
431261,2000,residence,0,1,1,0,Muitos Capões
431142,2000,residence,0,0,0,0,Lajeado do Bugre
431400,2000,residence,0,1,1,0,Paraí
430367,2000,residence,0,0,0,0,Campestre da Serra
430786,2000,residence,0,0,0,0,Fagundes Varela
431517,2000,residence,0,0,0,0,Protásio Alves
430925,2000,residence,0,0,0,0,Guabiju
431237,2000,residence,1,1,1,0,Monte Alegre dos Campos
170510,2000,occurrence,0,0,0,0,Chapada da Natividade
431043,2000,occurrence,1,1,1,0,Ipê
430587,2000,occurrence,0,0,0,0,Coronel Barros
430550,2000,occurrence,1,1,2,0,Ciríaco
352920,2000,occurrence,1,1,1,0,Martinópolis
351810,2000,occurrence,0,1,1,0,Guarantã
352350,2000,occurrence,0,2,2,0,Itatinga
352610,2000,occurrence,0,1,1,0,Juquiá
351640,2000,occurrence,49,65,73,5,Franco da Rocha
431740,2000,occurrence,7,11,12,0,Santiago
420290,2000,occurrence,11,13,15,0,Brusque
420840,2000,occurrence,1,2,2,0,Itapiranga
421950,2000,occurrence,23,34,37,0,Xanxerê
421870,2000,occurrence,19,32,34,2,Tubarão
421380,2000,occurrence,1,2,2,0,Praia Grande
421770,2000,occurrence,2,4,5,0,Sombrio
420460,2000,occurrence,34,54,61,5,Criciúma
420060,2000,occurrence,0,0,0,0,Águas Mornas
421568,2000,occurrence,0,1,1,0,Santa Terezinha do Progresso
420325,2000,occurrence,0,0,0,0,Capão Alto
421565,2000,occurrence,1,1,1,0,Santa Rosa do Sul
421225,2000,occurrence,0,0,0,0,Passo de Torres
421550,2000,occurrence,11,16,17,0,Santa Cecília
421917,2000,occurrence,0,2,2,0,Vargem Bonita
421480,2000,occurrence,7,14,19,2,Rio do Sul
421040,2000,occurrence,0,0,0,0,Maracajá
420140,2000,occurrence,15,21,23,0,Araranguá
420940,2000,occurrence,9,11,11,0,Laguna
420620,2000,occurrence,0,0,0,0,Gravatal
420775,2000,occurrence,0,0,0,0,Iraceminha
420700,2000,occurrence,8,11,11,0,Içara
420880,2000,occurrence,1,1,1,0,Jaguaruna
421100,2000,occurrence,1,2,2,0,Mondaí
420570,2000,occurrence,0,0,0,0,Garopaba
421050,2000,occurrence,7,7,8,0,Maravilha
421000,2000,occurrence,0,0,0,0,Luiz Alves
432190,2000,occurrence,4,7,7,0,Três Passos
430237,2000,occurrence,0,1,1,0,Bom Progresso
430520,2000,occurrence,2,3,3,0,Cerro Largo
430900,2000,occurrence,3,3,3,0,Giruá
432234,2000,occurrence,0,0,0,0,Ubiretama
431890,2000,occurrence,9,12,13,0,São Luiz Gonzaga
431630,2000,occurrence,0,0,0,0,Roque Gonzales
431750,2000,occurrence,16,22,26,1,Santo Ângelo
430783,2000,occurrence,0,0,0,0,Eugênio de Castro
430330,2000,occurrence,1,1,2,0,Caibaté
431800,2000,occurrence,9,13,15,0,São Borja
431920,2000,occurrence,1,1,3,0,São Nicolau
430250,2000,occurrence,0,0,0,0,Bossoroca
430635,2000,occurrence,0,0,0,0,Dezesseis de Novembro
431455,2000,occurrence,0,0,0,0,Pirapó
431510,2000,occurrence,3,3,3,0,Porto Xavier
430950,2000,occurrence,2,3,3,0,Guarani das Missões
430780,2000,occurrence,2,2,2,1,Estrela
430240,2000,occurrence,3,4,4,0,Bom Retiro do Sul
430070,2000,occurrence,0,0,0,0,Anta Gorda
432130,2000,occurrence,2,2,3,0,Taquari
431415,2000,occurrence,0,0,1,0,Paverama
431260,2000,occurrence,1,1,1,0,Muçum
432285,2000,occurrence,0,0,0,0,Vespasiano Correa
431580,2000,occurrence,0,0,0,0,Roca Sales
432145,2000,occurrence,1,1,1,0,Teutônia
430140,2000,occurrence,2,2,2,0,Arvorezinha
431675,2000,occurrence,0,0,0,0,Santa Clara do Sul
430680,2000,occurrence,0,0,0,0,Encantado
430830,2000,occurrence,0,1,3,0,Fontoura Xavier
430100,2000,occurrence,1,1,1,0,Arroio do Meio
431846,2000,occurrence,1,1,1,0,São José do Herval
431520,2000,occurrence,0,0,0,0,Putinga
430245,2000,occurrence,5,5,5,0,Boqueirão do Leão
431205,2000,occurrence,0,0,0,0,Marques de Souza
430620,2000,occurrence,0,0,0,0,Cruzeiro do Sul
430200,2000,occurrence,2,2,2,0,Barros Cassal
432045,2000,occurrence,1,1,1,0,Sério
431515,2000,occurrence,0,0,0,0,Progresso
430860,2000,occurrence,0,2,2,0,Garibaldi
430558,2000,occurrence,0,0,0,0,Colinas
431036,2000,occurrence,0,0,0,0,Imigrante
431475,2000,occurrence,0,1,1,0,Poço das Antas
431915,2000,occurrence,1,1,1,0,São Miguel das Missões
430260,2000,occurrence,0,1,1,0,Braga
432057,2000,occurrence,0,0,0,0,Sete de Setembro
431055,2000,occurrence,0,0,0,0,Itacurubi
430570,2000,occurrence,0,0,0,0,Condor
431020,2000,occurrence,8,13,18,0,Ijuí
430400,2000,occurrence,0,0,0,0,Campo Novo
430020,2000,occurrence,0,0,1,0,Ajuricaba
431030,2000,occurrence,0,0,0,0,Ilópolis
431200,2000,occurrence,0,0,0,0,Mariano Moro
432085,2000,occurrence,1,1,1,0,Tabaí
431545,2000,occurrence,0,0,0,0,Relvado
432162,2000,occurrence,0,0,0,0,Travesseiro
431810,2000,occurrence,2,4,4,0,São Francisco de Assis
432300,2000,occurrence,3,13,17,0,Viamão
430850,2000,occurrence,5,8,9,1,Frederico Westphalen
431870,2000,occurrence,42,57,63,1,São Leopoldo
430190,2000,occurrence,0,0,0,0,Barra do Ribeiro
430460,2000,occurrence,18,31,38,3,Canoas
432035,2000,occurrence,0,0,0,0,Sentinela do Sul
430310,2000,occurrence,6,14,18,0,Cachoeirinha
432143,2000,occurrence,0,0,0,0,Terra de Areia
432150,2000,occurrence,3,5,8,0,Torres
432060,2000,occurrence,0,0,0,0,Severiano de Almeida
430580,2000,occurrence,2,3,3,0,Constantina
432010,2000,occurrence,0,1,2,1,Sarandi
430590,2000,occurrence,2,3,3,0,Coronel Bicaco
430530,2000,occurrence,0,0,0,0,Chapada
431610,2000,occurrence,0,1,1,0,Ronda Alta
430695,2000,occurrence,0,1,1,0,Entre Rios do Sul
430890,2000,occurrence,0,2,3,0,Getúlio Vargas
430160,2000,occurrence,53,73,78,0,Bagé
430640,2000,occurrence,2,3,3,0,Dois Irmãos
431695,2000,occurrence,0,0,0,0,Santa Maria do Herval
431080,2000,occurrence,0,0,0,0,Ivoti
431973,2000,occurrence,0,0,0,0,São Valério do Sul
430500,2000,occurrence,0,0,0,0,Catuípe
432032,2000,occurrence,0,0,0,0,Senador Salgado Filho
431937,2000,occurrence,0,0,0,0,São Pedro do Butiá
430693,2000,occurrence,0,0,0,0,Entre-Ijuís
431780,2000,occurrence,7,8,8,0,Santo Augusto
430150,2000,occurrence,0,0,0,0,Augusto Pestana
430540,2000,occurrence,1,1,2,0,Chiapetta
431115,2000,occurrence,0,1,1,1,Jóia
431430,2000,occurrence,0,0,0,0,Pejuçara
430040,2000,occurrence,29,38,41,2,Alegrete
431010,2000,occurrence,6,9,10,0,Igrejinha
430085,2000,occurrence,0,0,0,0,Arambaré
430350,2000,occurrence,10,14,22,1,Camaquã
432120,2000,occurrence,5,8,9,0,Taquara
430650,2000,occurrence,2,3,3,0,Dom Feliciano
430517,2000,occurrence,0,1,1,0,Cerro Grande do Sul
432185,2000,occurrence,1,1,1,0,Três Palmeiras
431198,2000,occurrence,0,0,0,0,Mariana Pimentel
431820,2000,occurrence,2,5,5,0,São Francisco de Paula
430930,2000,occurrence,7,12,13,0,Guaíba
431478,2000,occurrence,0,0,0,0,Ponte Preta
430700,2000,occurrence,17,24,25,1,Erechim
431190,2000,occurrence,0,0,0,1,Marcelino Ramos
431650,2000,occurrence,0,0,0,0,Salvador do Sul
430064,2000,occurrence,2,2,2,0,Ametista do Sul
431680,2000,occurrence,21,35,41,2,Santa Cruz do Sul
432240,2000,occurrence,57,78,101,1,Uruguaiana
431060,2000,occurrence,8,8,8,1,Itaqui
431710,2000,occurrence,15,28,31,1,Santana do Livramento
431033,2000,occurrence,0,0,2,0,Imbé
431730,2000,occurrence,7,8,9,0,Santa Vitória do Palmar
431560,2000,occurrence,40,58,68,1,Rio Grande
431960,2000,occurrence,3,5,5,0,São Sepé
431830,2000,occurrence,14,22,22,0,São Gabriel
430060,2000,occurrence,15,28,31,0,Alvorada
430390,2000,occurrence,1,1,2,0,Campo Bom
432000,2000,occurrence,7,16,18,0,Sapucaia do Sul
431990,2000,occurrence,14,22,24,1,Sapiranga
432140,2000,occurrence,1,3,5,0,Tenente Portela
431530,2000,occurrence,12,14,14,0,Quaraí
431640,2000,occurrence,6,10,15,0,Rosário do Sul
431175,2000,occurrence,0,1,1,0,Manoel Viana
430110,2000,occurrence,0,4,5,0,Arroio dos Ratos
431450,2000,occurrence,1,2,2,0,Pinheiro Machado
430180,2000,occurrence,0,0,0,0,Barracão
430760,2000,occurrence,0,1,2,0,Estância Velha
431120,2000,occurrence,2,4,7,0,Júlio de Castilhos
431760,2000,occurrence,0,0,1,0,Santo Antônio da Patrulha
432160,2000,occurrence,23,26,26,0,Tramandaí
432135,2000,occurrence,1,3,3,0,Tavares
430463,2000,occurrence,2,3,4,1,Capão da Canoa
431244,2000,occurrence,0,0,0,0,Morrinhos do Sul
431350,2000,occurrence,1,2,2,0,Osório
432310,2000,occurrence,1,1,1,0,Vicente Dutra
431380,2000,occurrence,1,1,2,0,Palmitinho
430730,2000,occurrence,1,2,3,0,Erval Seco
431555,2000,occurrence,0,0,0,0,Rio dos Índios
430340,2000,occurrence,0,0,0,0,Caiçara
432132,2000,occurrence,1,1,1,0,Taquaruçu do Sul
432370,2000,occurrence,1,2,2,0,Vista Gaúcha
432020,2000,occurrence,0,0,0,0,Seberi
431270,2000,occurrence,2,4,6,0,Nonoai
430920,2000,occurrence,10,17,24,0,Gravataí
431590,2000,occurrence,2,2,2,0,Rodeio Bonito
430469,2000,occurrence,0,0,0,0,Capitão
431513,2000,occurrence,0,0,0,0,Pouso Novo
431041,2000,occurrence,0,0,0,0,Inhacorá
432200,2000,occurrence,4,6,6,0,Triunfo
431240,2000,occurrence,2,5,6,1,Montenegro
430676,2000,occurrence,0,0,0,0,Eldorado do Sul
432170,2000,occurrence,1,1,1,0,Três Coroas
431840,2000,occurrence,4,4,6,1,São Jerônimo
431225,2000,occurrence,0,0,0,0,Minas do Leão
430770,2000,occurrence,6,9,11,1,Esteio
432050,2000,occurrence,0,0,0,0,Sertão
431843,2000,occurrence,0,0,1,0,São João do Polêsine
430800,2000,occurrence,1,3,3,0,Faxinal do Soturno
431053,2000,occurrence,0,0,0,0,Itaara
431310,2000,occurrence,0,1,2,0,Nova Palma
431420,2000,occurrence,1,2,2,0,Pedro Osório
431460,2000,occurrence,0,1,1,0,Piratini
430450,2000,occurrence,7,7,11,1,Canguçu
431850,2000,occurrence,4,7,9,0,São José do Norte
430710,2000,occurrence,0,1,1,0,Herval
430535,2000,occurrence,2,3,3,1,Charqueadas
430466,2000,occurrence,0,1,1,0,Capão do Leão
431245,2000,occurrence,0,0,0,0,Morro Redondo
431405,2000,occurrence,2,6,7,0,Parobé
430660,2000,occurrence,2,5,5,0,Dom Pedrito
431150,2000,occurrence,1,2,2,0,Lavras do Sul
431407,2000,occurrence,0,0,0,0,Passo do Sobrado
432270,2000,occurrence,0,1,1,0,Vera Cruz
431570,2000,occurrence,7,8,8,1,Rio Pardo
431340,2000,occurrence,32,47,53,1,Novo Hamburgo
432067,2000,occurrence,1,1,2,0,Sinimbu
432260,2000,occurrence,9,16,17,0,Venâncio Aires
431500,2000,occurrence,1,1,1,1,Porto Lucena
430430,2000,occurrence,1,1,1,1,Cândido Godói
431790,2000,occurrence,0,1,1,0,Santo Cristo
430220,2000,occurrence,1,2,3,0,Boa Vista do Buricá
431342,2000,occurrence,0,0,0,0,Novo Machado
430960,2000,occurrence,0,1,1,0,Horizontina
430370,2000,occurrence,0,0,0,0,Campina das Missões
430030,2000,occurrence,0,0,0,0,Alecrim
431930,2000,occurrence,0,0,0,0,São Paulo das Missões
430045,2000,occurrence,0,0,1,0,Alegria
431910,2000,occurrence,1,1,1,0,São Martinho
432230,2000,occurrence,0,0,0,0,Tuparendi
431505,2000,occurrence,0,0,0,0,Porto Mauá
430600,2000,occurrence,2,2,2,0,Crissiumal
432023,2000,occurrence,0,0,0,0,Sede Nova
431040,2000,occurrence,0,0,0,0,Independência
431301,2000,occurrence,0,0,0,0,Nova Candelária
432180,2000,occurrence,3,4,4,0,Três de Maio
430970,2000,occurrence,0,0,0,0,Humaitá
430673,2000,occurrence,2,2,3,0,Doutor Maurício Cardoso
431849,2000,occurrence,0,0,0,0,São José do Inhacorá
432210,2000,occurrence,0,0,0,0,Tucunduva
431507,2000,occurrence,0,0,1,0,Porto Vera Cruz
430543,2000,occurrence,0,0,0,0,Chuí
430605,2000,occurrence,1,1,1,0,Cristal
431950,2000,occurrence,1,3,4,0,São Sebastião do Caí
431179,2000,occurrence,0,0,0,0,Maratá
430610,2000,occurrence,14,20,23,1,Cruz Alta
431160,2000,occurrence,0,0,0,0,Liberato Salzano
430745,2000,occurrence,0,0,0,0,Esperança do Sul
432220,2000,occurrence,7,10,12,0,Tupanciretã
430912,2000,occurrence,0,0,0,0,Gramado dos Loureiros
431940,2000,occurrence,0,0,0,1,São Pedro do Sul
431000,2000,occurrence,2,2,3,1,Ibirubá
432166,2000,occurrence,0,0,0,0,Três Cachoeiras
431250,2000,occurrence,0,2,2,0,Mostardas
431230,2000,occurrence,0,0,0,0,Miraguaí
431540,2000,occurrence,2,4,4,1,Redentora
431550,2000,occurrence,0,0,0,0,Restinga Seca
431980,2000,occurrence,4,4,4,0,São Vicente do Sul
430170,2000,occurrence,1,1,1,0,Barão de Cotegipe
430155,2000,occurrence,0,0,0,0,Áurea
430105,2000,occurrence,0,0,0,0,Arroio do Sal
432183,2000,occurrence,0,0,0,0,Três Forquilhas
430545,2000,occurrence,0,1,3,0,Cidreira
431210,2000,occurrence,1,4,5,0,Mata
431110,2000,occurrence,2,2,2,0,Jaguari
431600,2000,occurrence,1,2,2,1,Rolante
431575,2000,occurrence,0,1,1,0,Riozinho
432253,2000,occurrence,4,6,6,0,Vale do Sol
430870,2000,occurrence,0,0,0,0,Gaurama
430697,2000,occurrence,0,1,1,0,Erebango
430840,2000,occurrence,0,1,2,0,Formigueiro
430290,2000,occurrence,3,4,4,0,Cacequi
431303,2000,occurrence,0,0,0,0,Nova Esperança do Sul
430130,2000,occurrence,2,2,2,0,Arroio Grande
430420,2000,occurrence,7,11,11,1,Candelária
432345,2000,occurrence,2,2,2,0,Vila Nova do Sul
430544,2000,occurrence,0,0,0,0,Chuvisca
431470,2000,occurrence,1,4,4,0,Planalto
431262,2000,occurrence,0,0,0,0,Muliterno
431645,2000,occurrence,1,1,2,0,Salto do Jacuí
430845,2000,occurrence,1,1,1,0,Fortaleza dos Valos
430511,2000,occurrence,0,0,0,0,Centenário
430215,2000,occurrence,0,0,0,0,Boa Vista das Missões
432040,2000,occurrence,2,3,3,0,Serafina Corrêa
432090,2000,occurrence,1,1,1,0,Tapejara
432080,2000,occurrence,5,8,9,1,Soledade
431670,2000,occurrence,2,2,3,0,Santa Bárbara do Sul
430090,2000,occurrence,0,0,0,0,Aratiba
432232,2000,occurrence,0,0,0,0,Turuçu
431395,2000,occurrence,0,1,1,0,Pantano Grande
431100,2000,occurrence,3,3,3,0,Jaguarão
430750,2000,occurrence,2,2,5,0,Espumoso
432100,2000,occurrence,1,2,3,0,Tapera
431265,2000,occurrence,1,1,1,0,Não-Me-Toque
430490,2000,occurrence,0,0,0,0,Casca
430495,2000,occurrence,0,0,0,0,Caseiros
431130,2000,occurrence,3,7,9,0,Lagoa Vermelha
431755,2000,occurrence,0,0,0,0,Santo Antônio do Palma
432320,2000,occurrence,0,0,0,0,Victor Graeff
430670,2000,occurrence,0,0,0,0,Dona Francisca
431912,2000,occurrence,0,0,0,0,São Martinho da Serra
431647,2000,occurrence,0,0,0,0,Salvador das Missões
430865,2000,occurrence,0,0,0,0,Garruchos
431057,2000,occurrence,0,0,0,0,Itapuca
432225,2000,occurrence,0,0,0,0,Tupandi
430915,2000,occurrence,0,0,0,0,Gramado Xavier
430270,2000,occurrence,0,0,0,0,Butiá
430055,2000,occurrence,0,0,0,0,Alto Alegre
430692,2000,occurrence,0,0,0,0,Engenho Velho
432065,2000,occurrence,0,1,1,0,Silveira Martins
430637,2000,occurrence,0,1,1,0,Dilermando de Aguiar
430995,2000,occurrence,0,0,0,0,Ibirapuitã
430630,2000,occurrence,0,0,1,0,David Canabarro
430355,2000,occurrence,0,0,0,0,Camargo
430990,2000,occurrence,2,2,2,0,Ibiraiaras
430512,2000,occurrence,0,0,0,0,Cerrito
431180,2000,occurrence,2,3,3,1,Marau
430195,2000,occurrence,0,0,0,0,Barra Funda
431860,2000,occurrence,2,4,4,0,São José do Ouro
430965,2000,occurrence,0,0,0,0,Hulha Negra
432280,2000,occurrence,0,0,0,0,Veranópolis
431333,2000,occurrence,0,0,0,0,Nova Ramada
431365,2000,occurrence,1,1,1,0,Palmares do Sul
431085,2000,occurrence,0,0,0,0,Jaboticaba
432195,2000,occurrence,0,0,0,0,Trindade do Sul
430380,2000,occurrence,0,0,0,0,Campinas do Sul
430720,2000,occurrence,0,0,0,0,Erval Grande
432375,2000,occurrence,0,0,0,0,Vitória das Missões
431775,2000,occurrence,0,0,0,0,Santo Antônio do Planalto
431642,2000,occurrence,0,0,0,0,Sagrada Família
431480,2000,occurrence,0,0,0,0,Portão
431113,2000,occurrence,0,0,0,0,Jari
431306,2000,occurrence,0,0,0,0,Nova Hartz
432215,2000,occurrence,0,0,0,0,Tunas
430560,2000,occurrence,0,0,0,0,Colorado
430980,2000,occurrence,0,0,0,0,Ibiaçá
431275,2000,occurrence,0,0,0,0,Nova Alvorada
431660,2000,occurrence,0,0,1,0,Sananduva
431127,2000,occurrence,0,0,0,0,Lagoa dos Três Cantos
431535,2000,occurrence,0,0,0,0,Quinze de Novembro
431337,2000,occurrence,0,0,0,0,Nova Santa Rita
431171,2000,occurrence,0,0,0,0,Maçambara
430187,2000,occurrence,0,1,1,0,Barra do Quaraí
431125,2000,occurrence,0,2,2,0,Lagoão
431075,2000,occurrence,0,0,0,0,Ivorá
432030,2000,occurrence,0,1,3,0,Selbach
430360,2000,occurrence,3,4,5,0,Cambará do Sul
430163,2000,occurrence,1,1,2,0,Balneário Pinhal
430063,2000,occurrence,0,1,1,0,Amaral Ferrador
431449,2000,occurrence,0,0,0,0,Pinheirinho do Vale
431173,2000,occurrence,0,0,0,0,Mampituba
430957,2000,occurrence,0,0,0,0,Herveiras
431162,2000,occurrence,0,1,1,0,Lindolfo Collor
431848,2000,occurrence,0,0,0,0,São José do Hortêncio
432055,2000,occurrence,0,0,0,0,Sertão Santana
432237,2000,occurrence,0,1,1,0,Unistalda
432149,2000,occurrence,0,0,0,0,Toropi
432380,2000,occurrence,0,0,0,0,Xangri-lá
431220,2000,occurrence,1,2,2,0,Maximiliano de Almeida
430825,2000,occurrence,0,0,0,0,Floriano Peixoto
430265,2000,occurrence,0,0,0,0,Brochier
431970,2000,occurrence,0,1,2,0,São Valentim
431090,2000,occurrence,1,1,1,0,Jacutinga
430805,2000,occurrence,0,1,1,0,Faxinalzinho
431070,2000,occurrence,0,0,0,0,Itatiba do Sul
431170,2000,occurrence,3,4,5,0,Machadinho
431360,2000,occurrence,0,0,0,0,Paim Filho
432163,2000,occurrence,0,0,0,0,Três Arroios
432290,2000,occurrence,1,1,1,0,Viadutos
432255,2000,occurrence,0,0,0,0,Vanini
431247,2000,occurrence,0,0,0,1,Morro Reuter
430087,2000,occurrence,0,0,0,0,Araricá
430675,2000,occurrence,0,0,0,0,Doutor Ricardo
430705,2000,occurrence,0,0,1,0,Ernestina
430435,2000,occurrence,0,1,1,0,Candiota
431402,2000,occurrence,0,1,1,0,Paraíso do Sul
430120,2000,occurrence,4,4,4,1,Arroio do Tigre
431406,2000,occurrence,0,0,0,0,Passa Sete
431700,2000,occurrence,2,2,2,0,Santana da Boa Vista
432026,2000,occurrence,0,1,2,0,Segredo
430513,2000,occurrence,0,0,0,0,Cerro Branco
431339,2000,occurrence,0,0,0,0,Novo Cabrais
430690,2000,occurrence,2,5,5,2,Encruzilhada do Sul
432070,2000,occurrence,3,3,5,1,Sobradinho
430781,2000,occurrence,1,1,1,0,Estrela Velha
430185,2000,occurrence,0,0,0,0,Barra do Guarita
432147,2000,occurrence,0,1,1,0,Tiradentes do Sul
431050,2000,occurrence,2,2,2,0,Iraí
430066,2000,occurrence,0,0,0,0,André da Rocha
430320,2000,occurrence,0,1,1,0,Cacique Doble
431805,2000,occurrence,0,0,0,0,São Domingos do Sul
430485,2000,occurrence,0,0,0,0,Carlos Gomes
431177,2000,occurrence,0,0,0,0,Maquiné
431242,2000,occurrence,0,0,0,0,Mormaço
430880,2000,occurrence,0,0,0,0,General Câmara
431215,2000,occurrence,0,1,1,0,Mato Leitão
431447,2000,occurrence,1,1,2,0,Pinhal Grande
432350,2000,occurrence,0,0,0,0,Vista Alegre
431235,2000,occurrence,0,0,0,0,Montauri
430235,2000,occurrence,1,2,2,0,Bom Princípio
431795,2000,occurrence,0,0,0,0,Santo Expedito do Sul
431046,2000,occurrence,0,0,0,0,Ipiranga do Sul
430955,2000,occurrence,0,0,0,0,Harmonia
430515,2000,occurrence,1,1,1,0,Cerro Grande
430175,2000,occurrence,0,0,0,0,Barão do Triunfo
430192,2000,occurrence,0,0,0,0,Barra do Rio Azul
430585,2000,occurrence,0,0,0,0,Coqueiros do Sul
431845,2000,occurrence,0,0,0,0,São José das Missões
430537,2000,occurrence,0,0,0,0,Charrua
430655,2000,occurrence,0,0,0,0,Dom Pedro de Alcântara
430642,2000,occurrence,0,1,1,0,Dois Irmãos das Missões
431842,2000,occurrence,0,0,0,0,São João da Urtiga
431349,2000,occurrence,0,0,2,0,Novo Barreiro
432218,2000,occurrence,0,0,0,0,Tupanci do Sul
431532,2000,occurrence,0,0,0,0,Quevedos
432340,2000,occurrence,0,0,1,0,Vila Maria
432335,2000,occurrence,0,0,0,0,Vila Lângaro
430885,2000,occurrence,0,0,0,0,Gentil
431403,2000,occurrence,1,1,1,0,Pareci Novo
431935,2000,occurrence,0,0,0,0,São Pedro da Serra
430975,2000,occurrence,0,0,0,0,Ibarama
430471,2000,occurrence,0,0,0,0,Caraá
431320,2000,occurrence,1,1,1,0,Nova Petrópolis
430820,2000,occurrence,0,0,2,0,Flores da Cunha
430790,2000,occurrence,1,1,1,0,Farroupilha
430225,2000,occurrence,0,0,0,0,Boa Vista do Sul
430940,2000,occurrence,0,2,3,0,Guaporé
432235,2000,occurrence,0,0,0,0,União da Serra
431290,2000,occurrence,0,0,0,0,Nova Bassano
430165,2000,occurrence,0,0,0,0,Barão
430607,2000,occurrence,0,0,0,0,Cristal do Sul
430632,2000,occurrence,1,1,1,0,Derrubadas
430468,2000,occurrence,0,2,3,0,Capela de Santana
430205,2000,occurrence,0,0,0,0,Benjamin Constant do Sul
431112,2000,occurrence,0,0,0,0,Jaquirana
430467,2000,occurrence,0,0,0,0,Capivari do Sul
430005,2000,occurrence,0,0,0,0,Água Santa
431344,2000,occurrence,0,0,0,0,Novo Tiradentes
432252,2000,occurrence,0,0,0,0,Vale Verde
431267,2000,occurrence,0,0,0,0,Nicolau Vergueiro
431213,2000,occurrence,0,0,0,0,Mato Castelhano
431514,2000,occurrence,0,0,0,0,Presidente Lucena
431445,2000,occurrence,0,0,0,0,Pinhal
431295,2000,occurrence,0,0,0,0,Nova Boa Vista
430480,2000,occurrence,0,1,1,0,Carlos Barbosa
430807,2000,occurrence,0,0,0,0,Fazenda Vilanova
431142,2000,occurrence,0,0,0,0,Lajeado do Bugre
430597,2000,occurrence,0,1,1,0,Coxilha
430645,2000,occurrence,0,0,0,0,Dois Lajeados
431971,2000,occurrence,0,0,0,0,São Valentim do Sul
430595,2000,occurrence,0,0,0,0,Cotiporã
431335,2000,occurrence,0,0,0,0,Nova Roma do Sul
430367,2000,occurrence,0,0,0,0,Campestre da Serra
430786,2000,occurrence,0,0,0,0,Fagundes Varela
431517,2000,occurrence,0,0,0,0,Protásio Alves
431400,2000,occurrence,0,0,0,0,Paraí
432360,2000,occurrence,0,0,0,0,Vista Alegre do Prata
430925,2000,occurrence,0,0,0,0,Guabiju
431442,2000,occurrence,0,0,0,0,Picada Café
430230,2000,occurrence,0,2,2,1,Bom Jesus
432254,2000,occurrence,0,0,0,0,Vale Real
432330,2000,occurrence,0,0,0,0,Vila Flores
430057,2000,occurrence,0,1,2,0,Alto Feliz
431164,2000,occurrence,0,0,0,0,Linha Nova
431844,2000,occurrence,0,0,0,0,São Jorge
430810,2000,occurrence,0,0,0,0,Feliz
431238,2000,occurrence,0,0,0,0,Monte Belo do Sul
431862,2000,occurrence,1,1,1,0,São José dos Ausentes
431280,2000,occurrence,0,0,0,0,Nova Araçá
431725,2000,occurrence,0,0,0,0,Santa Tereza
431975,2000,occurrence,0,0,0,0,São Vendelino
430080,2000,occurrence,2,2,3,0,Antônio Prado
432250,2000,occurrence,12,16,18,0,Vacaria
431261,2000,occurrence,0,0,0,0,Muitos Capões
431237,2000,occurrence,0,0,0,0,Monte Alegre dos Campos
431900,2000,occurrence,0,0,0,0,São Marcos
431308,2000,occurrence,0,0,0,0,Nova Pádua
431477,2000,occurrence,0,0,0,0,Pontão
431690,2005,residence,33,46,49,3,Santa Maria
431890,2005,residence,7,10,10,0,São Luiz Gonzaga
431080,2005,residence,0,1,1,0,Ivoti
430350,2005,residence,6,12,14,0,Camaquã
431490,2005,residence,137,244,273,5,Porto Alegre
431000,2005,residence,4,5,5,0,Ibirubá
