health_region_code,year,measure_type,live_births,neonatal_deaths,infant_deaths,under5_deaths,maternal_deaths,neonatal_per_1000,infant_per_1000,under5_per_1000,maternal_per_100000
31080,2010,occurrence,703,7,7,8,0,9.95732574679943,9.95732574679943,11.3798008534851,0
31080,2010,residence,767,9,10,12,0,11.7340286831812,13.0378096479791,15.645371577575,0
31080,2015,occurrence,675,1,1,2,0,1.48148148148148,1.48148148148148,2.96296296296296,0
31080,2015,residence,675,2,5,6,0,2.96296296296296,7.40740740740741,8.88888888888889,0
31081,2000,occurrence,693,7,18,20,0,10.1010101010101,25.974025974026,28.8600288600289,0
31081,2000,residence,726,8,22,26,0,11.0192837465565,30.3030303030303,35.8126721763085,0
31081,2005,occurrence,790,8,14,18,0,10.126582278481,17.7215189873418,22.7848101265823,0
31081,2005,residence,786,9,16,21,1,11.4503816793893,20.3562340966921,26.7175572519084,127.226463104326
31081,2010,occurrence,567,1,1,1,0,1.7636684303351,1.7636684303351,1.7636684303351,0
31081,2010,residence,554,1,2,2,0,1.80505415162455,3.6101083032491,3.6101083032491,0
31081,2015,occurrence,465,4,4,4,1,8.60215053763441,8.60215053763441,8.60215053763441,215.05376344086
31081,2015,residence,486,4,4,4,1,8.23045267489712,8.23045267489712,8.23045267489712,205.761316872428
31082,2000,occurrence,1286,11,12,13,0,8.55365474339036,9.33125972006221,10.1088646967341,0
31082,2000,residence,1335,19,21,23,0,14.2322097378277,15.7303370786517,17.2284644194757,0
31082,2005,occurrence,1057,4,6,6,0,3.78429517502365,5.67644276253548,5.67644276253548,0
31082,2005,residence,1191,9,11,16,0,7.55667506297229,9.23593618807725,13.4340890008396,0
31082,2010,occurrence,895,1,4,6,0,1.11731843575419,4.46927374301676,6.70391061452514,0
31082,2010,residence,1076,8,15,19,0,7.43494423791822,13.9405204460967,17.6579925650558,0
31082,2015,occurrence,1041,2,5,8,0,1.92122958693564,4.8030739673391,7.68491834774256,0
31082,2015,residence,1298,8,14,18,1,6.1633281972265,10.7858243451464,13.8674884437596,77.0416024653313
31083,2000,occurrence,1012,3,5,8,0,2.96442687747036,4.94071146245059,7.90513833992095,0
31083,2000,residence,1162,14,17,22,1,12.0481927710843,14.6299483648881,18.9328743545611,86.0585197934596
31083,2005,occurrence,1131,3,7,8,0,2.6525198938992,6.18921308576481,7.07338638373121,0
31083,2005,residence,1270,8,16,18,1,6.2992125984252,12.5984251968504,14.1732283464567,78.740157480315
31083,2010,occurrence,774,7,9,10,0,9.04392764857881,11.6279069767442,12.9198966408269,0
31083,2010,residence,945,12,15,16,0,12.6984126984127,15.8730158730159,16.9312169312169,0
31083,2015,occurrence,757,3,3,5,2,3.96301188903567,3.96301188903567,6.60501981505945,264.200792602378
31083,2015,residence,973,11,14,16,2,11.3052415210689,14.3884892086331,16.4439876670093,205.549845837616
31084,2000,occurrence,7106,172,246,275,3,24.2048972699128,34.618632141852,38.6996904024768,42.2178440754292
31084,2000,residence,6387,105,137,149,1,16.4396430248943,21.4498199467669,23.3286362924691,15.6568028808517
31084,2005,occurrence,7803,136,215,240,4,17.4291938997821,27.5535050621556,30.7574009996155,51.2623349993592
31084,2005,residence,6296,69,97,109,3,10.9593392630241,15.4066073697586,17.3125794155019,47.6493011435832
31084,2010,occurrence,7419,93,127,161,3,12.5353821269713,17.1182100013479,21.7010378757245,40.4367165386171
31084,2010,residence,6159,46,67,87,2,7.46874492612437,10.8783893489203,14.125669751583,32.4728040266277
31084,2015,occurrence,8715,104,149,180,7,11.9334480780264,17.096959265634,20.6540447504303,80.3212851405623
31084,2015,residence,6694,51,73,90,4,7.61876307140723,10.9052883178966,13.4448760083657,59.7550044816253
31085,2000,occurrence,1821,13,19,21,2,7.1389346512905,10.4338275672707,11.5321252059308,109.829763866008
31085,2000,residence,1960,15,27,30,2,7.6530612244898,13.7755102040816,15.3061224489796,102.040816326531
31085,2005,occurrence,1918,19,26,28,0,9.90615224191867,13.555787278415,14.5985401459854,0
31085,2005,residence,2058,24,33,36,0,11.6618075801749,16.0349854227405,17.4927113702624,0
31085,2010,occurrence,1612,12,14,17,2,7.44416873449132,8.6848635235732,10.545905707196,124.069478908189
31085,2010,residence,1803,18,22,27,2,9.98336106489185,12.2018857459789,14.9750415973378,110.926234054354
31085,2015,occurrence,1791,9,11,12,1,5.0251256281407,6.14182021217197,6.70016750418761,55.8347292015634
31085,2015,residence,1717,16,20,21,1,9.3185789167152,11.648223645894,12.2306348281887,58.24111822947
31086,2000,occurrence,4547,80,95,104,4,17.5940180338685,20.8928964152188,22.872223444029,87.9700901693424
31086,2000,residence,4371,66,79,89,3,15.0995195607413,18.0736673530085,20.3614733470602,68.6341798215511
31086,2005,occurrence,4207,57,78,86,1,13.5488471594961,18.540527691942,20.4421202757309,23.7699072973615
31086,2005,residence,3955,55,71,79,1,13.9064475347661,17.9519595448799,19.9747155499368,25.2844500632111
31086,2010,occurrence,4086,34,45,49,0,8.3210964268233,11.0132158590308,11.9921683798336,0
31086,2010,residence,3802,43,57,61,0,11.3098369279327,14.9921094160968,16.044187269858,0
31086,2015,occurrence,4461,32,41,51,1,7.17327953373683,9.19076440260031,11.4324142568931,22.4164985429276
31086,2015,residence,4054,28,37,49,2,6.90675875678342,9.1267883571781,12.086827824371,49.3339911198816
31087,2000,occurrence,1669,14,19,20,0,8.38825644098263,11.3840623127621,11.983223487118,0
31087,2000,residence,1730,17,24,26,0,9.82658959537572,13.8728323699422,15.028901734104,0
31087,2005,occurrence,1380,11,11,11,0,7.97101449275362,7.97101449275362,7.97101449275362,0
31087,2005,residence,1526,19,21,22,0,12.4508519003932,13.7614678899083,14.4167758846658,0
31087,2010,occurrence,1325,8,8,10,1,6.0377358490566,6.0377358490566,7.54716981132076,75.4716981132076
31087,2010,residence,1465,11,12,15,1,7.50853242320819,8.19112627986348,10.2389078498294,68.259385665529
31087,2015,occurrence,1375,6,6,7,0,4.36363636363636,4.36363636363636,5.09090909090909,0
31087,2015,residence,1563,9,11,15,0,5.75815738963532,7.03774792066539,9.59692898272553,0
31088,2000,occurrence,1664,27,34,37,0,16.2259615384615,20.4326923076923,22.2355769230769,0
31088,2000,residence,1609,27,35,39,0,16.780609073959,21.7526413921691,24.2386575512741,0
31088,2005,occurrence,1195,14,15,19,0,11.7154811715481,12.5523012552301,15.8995815899582,0
31088,2005,residence,1211,16,20,24,0,13.2122213047069,16.5152766308836,19.8183319570603,0
31088,2010,occurrence,1002,3,4,5,0,2.9940119760479,3.99201596806387,4.99001996007984,0
31088,2010,residence,1091,7,8,9,0,6.41613198900092,7.3327222731439,8.24931255728689,0
31088,2015,occurrence,981,3,4,5,0,3.05810397553517,4.07747196738022,5.09683995922528,0
31088,2015,residence,1091,9,14,15,1,8.24931255728689,12.8322639780018,13.7488542621448,91.6590284142988
31089,2000,occurrence,1262,16,20,22,0,12.6782884310618,15.8478605388273,17.43264659271,0
31089,2000,residence,1390,21,27,31,0,15.1079136690647,19.4244604316547,22.3021582733813,0
31089,2005,occurrence,1066,4,4,6,0,3.75234521575985,3.75234521575985,5.62851782363978,0
31089,2005,residence,1200,10,12,13,0,8.33333333333333,10,10.8333333333333,0
31089,2010,occurrence,1035,5,6,7,0,4.83091787439614,5.79710144927536,6.76328502415459,0
31089,2010,residence,1121,10,15,16,0,8.92060660124889,13.3809099018733,14.2729705619982,0
31089,2015,occurrence,990,5,6,7,1,5.05050505050505,6.06060606060606,7.07070707070707,101.010101010101
31089,2015,residence,1023,9,12,14,1,8.79765395894428,11.7302052785924,13.6852394916911,97.7517106549365
31090,2000,occurrence,701,3,4,4,0,4.27960057061341,5.70613409415121,5.70613409415121,0
31090,2000,residence,995,19,26,29,1,19.0954773869347,26.1306532663317,29.1457286432161,100.502512562814
31090,2005,occurrence,474,2,2,3,0,4.21940928270042,4.21940928270042,6.32911392405063,0
31090,2005,residence,780,12,14,15,1,15.3846153846154,17.948717948718,19.2307692307692,128.205128205128
31090,2010,occurrence,336,0,2,2,0,0,5.95238095238095,5.95238095238095,0
31090,2010,residence,684,8,11,11,1,11.6959064327485,16.0818713450292,16.0818713450292,146.198830409357
31090,2015,occurrence,335,1,5,6,0,2.98507462686567,14.9253731343284,17.910447761194,0
31090,2015,residence,728,7,12,13,0,9.61538461538461,16.4835164835165,17.8571428571429,0
31091,2000,occurrence,623,9,11,11,1,14.446227929374,17.6565008025682,17.6565008025682,160.513643659711
31091,2000,residence,738,10,14,15,1,13.550135501355,18.970189701897,20.3252032520325,135.50135501355
31091,2005,occurrence,501,1,1,2,0,1.99600798403194,1.99600798403194,3.99201596806387,0
31091,2005,residence,611,6,6,9,0,9.81996726677578,9.81996726677578,14.7299509001637,0
31091,2010,occurrence,399,0,0,1,0,0,0,2.5062656641604,0
31091,2010,residence,521,1,3,5,0,1.91938579654511,5.75815738963532,9.59692898272553,0
31091,2015,occurrence,377,2,2,2,0,5.30503978779841,5.30503978779841,5.30503978779841,0
31091,2015,residence,521,5,8,8,0,9.59692898272553,15.3550863723608,15.3550863723608,0
31092,2000,occurrence,3150,62,75,84,1,19.6825396825397,23.8095238095238,26.6666666666667,31.7460317460318
31092,2000,residence,3045,66,80,88,2,21.6748768472906,26.2725779967159,28.8998357963875,65.6814449917898
31092,2005,occurrence,2652,29,42,49,1,10.9351432880845,15.8371040723982,18.4766214177979,37.7073906485671
31092,2005,residence,2559,21,33,39,1,8.2063305978898,12.8956623681125,15.2403282532239,39.0777647518562
31092,2010,occurrence,2477,21,34,37,1,8.47799757771498,13.7262817924909,14.9374243035931,40.371417036738
31092,2010,residence,2344,17,28,31,2,7.25255972696246,11.9453924914676,13.2252559726962,85.3242320819113
31092,2015,occurrence,2886,39,60,67,5,13.5135135135135,20.7900207900208,23.2155232155232,173.250173250173
31092,2015,residence,2571,20,31,36,4,7.77907429015947,12.0575651497472,14.002333722287,155.581485803189
31093,2000,occurrence,991,11,19,25,0,11.0998990918264,19.1725529767911,25.2270433905146,0
31093,2000,residence,1052,11,18,23,1,10.4562737642586,17.1102661596958,21.8631178707224,95.0570342205323
31093,2005,occurrence,863,7,10,12,0,8.11123986095018,11.5874855156431,13.9049826187717,0
31093,2005,residence,938,10,15,18,0,10.6609808102345,15.9914712153518,19.1897654584222,0
31093,2010,occurrence,731,3,3,3,0,4.10396716826265,4.10396716826265,4.10396716826265,0
31093,2010,residence,724,8,9,10,0,11.0497237569061,12.4309392265193,13.8121546961326,0
31093,2015,occurrence,650,0,0,1,0,0,0,1.53846153846154,0
31093,2015,residence,793,7,8,8,1,8.82723833543506,10.0882723833544,10.0882723833544,126.103404791929
31094,2000,occurrence,1909,54,84,93,1,28.2870612886328,44.0020953378732,48.7166055526454,52.3834468308015
31094,2000,residence,2060,57,89,102,1,27.6699029126214,43.2038834951456,49.5145631067961,48.5436893203884
31094,2005,occurrence,2694,22,36,42,0,8.16629547141797,13.3630289532294,15.5902004454343,0
31094,2005,residence,2828,26,42,49,1,9.19377652050919,14.8514851485149,17.3267326732673,35.3606789250354
31094,2010,occurrence,2071,17,24,27,1,8.20859488169966,11.5886045388701,13.0371801062289,48.2858522452921
31094,2010,residence,2184,27,36,42,1,12.3626373626374,16.4835164835165,19.2307692307692,45.7875457875458
31094,2015,occurrence,1915,20,25,29,1,10.443864229765,13.0548302872063,15.1436031331593,52.2193211488251
31094,2015,residence,1998,31,38,42,1,15.5155155155155,19.019019019019,21.021021021021,50.0500500500501
31095,2000,occurrence,911,8,13,14,0,8.78155872667399,14.2700329308452,15.3677277716795,0
31095,2000,residence,1006,12,19,20,0,11.9284294234592,18.8866799204771,19.8807157057654,0
31095,2005,occurrence,840,6,9,11,0,7.14285714285714,10.7142857142857,13.0952380952381,0
31095,2005,residence,980,11,14,16,0,11.2244897959184,14.2857142857143,16.3265306122449,0
31095,2010,occurrence,420,2,3,3,0,4.76190476190476,7.14285714285714,7.14285714285714,0
31095,2010,residence,644,3,6,7,0,4.6583850931677,9.3167701863354,10.8695652173913,0
31095,2015,occurrence,382,1,1,1,0,2.61780104712042,2.61780104712042,2.61780104712042,0
31095,2015,residence,686,9,11,12,0,13.1195335276968,16.0349854227405,17.4927113702624,0
31096,2000,occurrence,671,5,13,17,1,7.45156482861401,19.3740685543964,25.3353204172876,149.03129657228
31096,2000,residence,820,8,16,21,1,9.75609756097561,19.5121951219512,25.609756097561,121.951219512195
31096,2005,occurrence,678,3,8,10,1,4.42477876106195,11.7994100294985,14.7492625368732,147.492625368732
31096,2005,residence,805,9,16,19,1,11.1801242236025,19.8757763975155,23.6024844720497,124.223602484472
31096,2010,occurrence,538,4,6,6,0,7.43494423791822,11.1524163568773,11.1524163568773,0
31096,2010,residence,636,8,11,11,0,12.5786163522013,17.2955974842767,17.2955974842767,0
31096,2015,occurrence,519,5,5,6,0,9.63391136801541,9.63391136801541,11.5606936416185,0
31096,2015,residence,626,7,9,13,0,11.1821086261981,14.3769968051118,20.7667731629393,0
31097,2000,occurrence,8352,162,223,252,10,19.3965517241379,26.7001915708812,30.1724137931035,119.731800766284
31097,2000,residence,8148,145,197,215,10,17.7957781050565,24.1777123220422,26.3868433971527,122.729504172803
31097,2005,occurrence,7410,133,176,201,5,17.948717948718,23.7516869095817,27.1255060728745,67.476383265857
31097,2005,residence,7047,95,127,145,4,13.4809138640556,18.0218532708954,20.5761316872428,56.7617425854974
31097,2010,occurrence,7449,110,158,177,7,14.7670828299101,21.2109007920526,23.7615787354007,93.9723452812458
31097,2010,residence,6735,89,123,138,6,13.2145508537491,18.2628062360802,20.4899777282851,89.086859688196
31097,2015,occurrence,8718,93,123,143,5,10.6675843083276,14.1087405368204,16.4028446891489,57.3526038082129
31097,2015,residence,7268,63,83,102,4,8.66813428728674,11.4199229499174,14.0341221794166,55.0357732526142
31098,2000,occurrence,1142,7,11,14,0,6.12959719789842,9.6322241681261,12.2591943957968,0
31098,2000,residence,1059,7,12,16,0,6.61000944287063,11.3314447592068,15.1085930122757,0
31098,2005,occurrence,1294,10,14,20,0,7.72797527047914,10.8191653786708,15.4559505409583,0
31098,2005,residence,1196,9,17,23,0,7.52508361204013,14.2140468227425,19.2307692307692,0
31098,2010,occurrence,1093,8,11,11,0,7.31930466605672,10.064043915828,10.064043915828,0
31098,2010,residence,1032,11,16,17,0,10.6589147286822,15.5038759689922,16.4728682170543,0
31098,2015,occurrence,795,3,5,5,0,3.77358490566038,6.28930817610063,6.28930817610063,0
31098,2015,residence,882,6,8,9,0,6.80272108843537,9.0702947845805,10.2040816326531,0
31099,2000,occurrence,4924,33,62,84,3,6.70186839967506,12.591389114541,17.0593013809911,60.9260763606824
31099,2000,residence,4859,27,48,65,4,5.55669890924058,9.87857583864993,13.3772381148384,82.3214653220827
31099,2005,occurrence,5215,127,171,196,7,24.352828379674,32.7900287631831,37.5838926174497,134.228187919463
31099,2005,residence,4928,89,123,141,7,18.0600649350649,24.9594155844156,28.612012987013,142.045454545455
31099,2010,occurrence,4215,86,119,143,4,20.4033214709371,28.2325029655991,33.926453143535,94.8991696322657
31099,2010,residence,3833,52,78,96,3,13.5663970780068,20.3495956170102,25.0456561440125,78.2676754500391
31099,2015,occurrence,4349,56,79,89,6,12.8765233386986,18.1650954242355,20.4644745918602,137.962750057484
31099,2015,residence,3594,29,48,57,3,8.06900389538119,13.355592654424,15.8597662771285,83.4724540901503
32001,2000,occurrence,9023,99,149,170,4,10.9719605452732,16.5133547600576,18.8407403302671,44.3311537182755
32001,2000,residence,9193,121,189,215,4,13.1621886217774,20.5591210703796,23.3873599477864,43.5113673447188
32001,2005,occurrence,8252,50,72,87,2,6.05913717886573,8.72515753756665,10.5428986912264,24.2365487154629
32001,2005,residence,8453,74,116,140,3,8.75428841831303,13.7229386016799,16.5621672778895,35.4903584526204
32001,2010,occurrence,8413,62,76,91,7,7.36954712944253,9.033638416736,10.8165933674076,83.2045643646737
32001,2010,residence,8235,70,91,113,8,8.5003035822708,11.050394656952,13.7219186399514,97.1463266545234
32001,2015,occurrence,8957,93,110,122,4,10.3829407167578,12.2808976219716,13.6206319080049,44.6578095344423
32001,2015,residence,9093,86,115,135,5,9.45782470031893,12.6470911690311,14.8465852853844,54.987352908831
32002,2000,occurrence,32207,409,616,722,11,12.6991026795417,19.1262768963269,22.4174868817338,34.154065886298
32002,2000,residence,32163,365,539,629,11,11.3484438640674,16.75838696639,19.5566333986258,34.2007897273264
32002,2005,occurrence,29337,355,546,625,21,12.1007601322562,18.6113099498926,21.3041551624229,71.5819613457409
32002,2005,residence,28813,285,432,494,17,9.89136847950578,14.9932322215667,17.14503869781,59.0011453163503
32002,2010,occurrence,29687,263,379,445,23,8.85909657425809,12.7665308047293,14.9897261427561,77.4749890524472
32002,2010,residence,29577,231,333,393,22,7.81012273050005,11.2587483517598,13.2873516583832,74.3821212428576
32002,2015,occurrence,33118,257,402,468,21,7.76013044265958,12.1384141554442,14.1312881212634,63.4096261851561
32002,2015,residence,32630,233,352,407,19,7.1406680968434,10.7876187557462,12.4731841863316,58.2286239656758
32003,2000,occurrence,6660,85,128,151,6,12.7627627627628,19.2192192192192,22.6726726726727,90.0900900900901
32003,2000,residence,6573,80,133,158,5,12.1710025863381,20.234291799787,24.0377301080177,76.0687661646128
32003,2005,occurrence,6232,50,65,79,3,8.02310654685494,10.4300385109114,12.6765083440308,48.1386392811297
32003,2005,residence,6296,74,98,121,3,11.7534942820839,15.5654383735705,19.2185514612452,47.6493011435832
32003,2010,occurrence,5719,44,55,68,3,7.69365273649239,9.61706592061549,11.890190592761,52.4567232033572
32003,2010,residence,5768,61,84,99,3,10.5755894590846,14.5631067961165,17.1636615811373,52.0110957004161
32003,2015,occurrence,5622,24,35,44,1,4.26894343649947,6.22554251156172,7.82639630024902,17.7872643187478
32003,2015,residence,6167,56,75,88,2,9.08059023836549,12.1615047835252,14.2694989460029,32.4306794227339
32004,2000,occurrence,10257,134,205,232,6,13.0642488056937,19.9863507848299,22.6186994247831,58.4966364434045
32004,2000,residence,10446,161,239,271,6,15.4125981236837,22.8795711277044,25.9429446678154,57.4382538770821
32004,2005,occurrence,8513,95,140,158,4,11.1594032655938,16.4454363914014,18.5598496417244,46.9869611182897
32004,2005,residence,8832,114,172,192,5,12.9076086956522,19.4746376811594,21.7391304347826,56.6123188405797
32004,2010,occurrence,7796,71,109,130,0,9.10723447922011,13.9815289892252,16.6752180605439,0
32004,2010,residence,8270,76,108,128,0,9.18984280532043,13.0592503022975,15.4776299879081,0
32004,2015,occurrence,8702,71,104,123,6,8.15904389795449,11.9512755688348,14.1346816823719,68.9496667432774
32004,2015,residence,9051,71,108,129,6,7.84443707877583,11.9323831620815,14.2525687769307,66.2910175671197
33001,2000,occurrence,3739,32,45,51,1,8.55843808504948,12.0353035571008,13.6400106980476,26.7451190157796
33001,2000,residence,3953,49,70,76,1,12.3956488742727,17.7080698203896,19.225904376423,25.2972426005565
33001,2005,occurrence,3350,20,27,44,0,5.97014925373134,8.05970149253731,13.134328358209,0
33001,2005,residence,3549,28,38,58,0,7.88954635108481,10.7072414764722,16.3426317272471,0
33001,2010,occurrence,3359,12,23,27,4,3.5724918130396,6.84727597499256,8.03810657933909,119.083060434653
33001,2010,residence,3550,21,37,42,3,5.91549295774648,10.4225352112676,11.830985915493,84.5070422535211
33001,2015,occurrence,3639,16,22,25,0,4.39681231107447,6.0456169277274,6.87001923605386,0
33001,2015,residence,4057,36,49,53,1,8.87355188562978,12.0778900665516,13.0638402760661,24.6487552378605
33002,2000,occurrence,8022,131,174,200,8,16.3300922463226,21.6903515332835,24.931438544004,99.725754176016
33002,2000,residence,8755,139,195,224,9,15.8766419189035,22.2729868646488,25.5853797829812,102.798400913764
33002,2005,occurrence,8822,73,99,118,3,8.27476762638857,11.2219451371571,13.3756517796418,34.0058943550215
33002,2005,residence,9277,92,133,153,4,9.91699902985879,14.3365312062089,16.492400560526,43.1173870863426
33002,2010,occurrence,8869,75,93,119,10,8.45642124253016,10.4859623407374,13.4175217048145,112.752283233736
33002,2010,residence,9672,90,115,146,10,9.30521091811414,11.8899917287014,15.0951199338296,103.391232423491
33002,2015,occurrence,10377,76,109,134,5,7.32388937072372,10.5039992290643,12.9131733641708,48.1834827021297
33002,2015,residence,11745,92,139,169,6,7.83312047679864,11.8348233290762,14.3891017454236,51.0855683269476
33003,2000,occurrence,7824,94,123,132,11,12.0143149284254,15.7208588957055,16.8711656441718,140.593047034765
33003,2000,residence,5140,85,116,124,10,16.5369649805448,22.568093385214,24.124513618677,194.552529182879
33003,2005,occurrence,6826,60,76,84,5,8.78992089071198,11.1338997949018,12.3058892469968,73.2493407559332
33003,2005,residence,4498,53,72,80,4,11.7830146731881,16.0071142730102,17.7856825255669,88.9284126278346
33003,2010,occurrence,6023,44,52,56,5,7.30532956998174,8.63357130997842,9.29769217997675,83.0151087497925
33003,2010,residence,4157,47,57,62,5,11.3062304546548,13.7118114024537,14.9146018763531,120.279047389945
33003,2015,occurrence,5317,34,46,53,3,6.39458341169833,8.65149520406244,9.96802708294151,56.4227948091029
33003,2015,residence,4372,42,63,71,1,9.60658737419945,14.4098810612992,16.2397072278134,22.8728270814273
33004,2000,occurrence,13825,264,353,382,15,19.0958408679928,25.5334538878843,27.6311030741411,108.499095840868
33004,2000,residence,13593,246,338,370,14,18.0975502096667,24.865739718973,27.2198925917752,102.994188185095
33004,2005,occurrence,11333,127,169,191,15,11.2062119474102,14.9122033000971,16.8534368657902,132.35683402453
33004,2005,residence,11278,125,172,201,15,11.0835254477744,15.2509310161376,17.8223089200213,133.002305373293
33004,2010,occurrence,10861,96,149,171,9,8.83896510450235,13.718810422613,15.7444065923948,82.8652978547095
33004,2010,residence,10965,97,154,177,9,8.84632922936617,14.0446876424989,16.1422708618331,82.0793433652531
33004,2015,occurrence,11625,84,110,123,4,7.2258064516129,9.46236559139785,10.5806451612903,34.4086021505376
33004,2015,residence,11601,74,100,116,6,6.3787604516852,8.61994655633135,9.99913800534437,51.7196793379881
33005,2000,occurrence,161099,2149,3252,3761,111,13.3396234613499,20.1863450424894,23.3458928981558,68.9017312335893
33005,2000,residence,164729,2057,3094,3575,105,12.4871759070959,18.7823637610864,21.7023110684822,63.7410534878497
33005,2005,occurrence,136131,1605,2393,2790,83,11.790113934372,17.5786558535528,20.4949644092822,60.9706826512697
33005,2005,residence,139724,1495,2211,2571,83,10.6996650539635,15.82405313332,18.4005611061808,59.4028227076236
33005,2010,occurrence,133587,1324,2032,2407,104,9.91114404844783,15.2110609565302,18.0182203358111,77.8518867853908
33005,2010,residence,135326,1218,1878,2225,104,9.00048771115676,13.8775992787787,16.4417776332708,76.851455004951
33005,2015,occurrence,146867,1332,2046,2352,103,9.06943016470684,13.930971559302,16.0144892998427,70.1314795018622
33005,2015,residence,147969,1247,1899,2175,100,8.42744088288763,12.833769235448,14.6990247957342,67.5817231987781
33006,2000,occurrence,30854,319,444,483,14,10.33901601089,14.390354573151,15.6543722045764,45.3749918973229
33006,2000,residence,29512,342,483,546,16,11.5885063702901,16.3662239089184,18.5009487666034,54.2152344808891
33006,2005,occurrence,25452,243,317,371,6,9.54738330975955,12.4548169102625,14.5764576457646,23.5737859500236
33006,2005,residence,24075,273,368,436,7,11.3395638629284,15.2855659397715,18.1100726895119,29.0758047767394
33006,2010,occurrence,23418,185,279,336,16,7.89990605517124,11.9139123750961,14.3479374839867,68.323511828508
33006,2010,residence,23255,225,321,382,14,9.67533863685229,13.8034831219093,16.4265749301226,60.2021070737476
33006,2015,occurrence,26356,152,250,296,13,5.76718773713765,9.48550614660798,11.2308392775839,49.3246319623615
33006,2015,residence,25762,187,298,355,14,7.25875320239112,11.5674248893719,13.7799860259297,54.3436068628212
33007,2000,occurrence,5645,94,115,134,3,16.651904340124,20.3720106288751,23.7378210806023,53.1443755535873
33007,2000,residence,5228,80,99,118,3,15.3022188217292,18.9364957918898,22.5707727620505,57.3833205814843
33007,2005,occurrence,4858,49,71,81,0,10.0864553314121,14.615067929189,16.6735282009057,0
33007,2005,residence,4636,53,74,85,0,11.4322691975841,15.9620362381363,18.334771354616,0
33007,2010,occurrence,4388,25,43,50,2,5.69735642661805,9.79945305378305,11.3947128532361,45.5788514129444
33007,2010,residence,4113,29,50,57,2,7.05081449063944,12.156576707999,13.8584974471189,48.6263068319961
33007,2015,occurrence,4397,32,36,41,5,7.27768933363657,8.18740050034114,9.32453945872186,113.713895838071
33007,2015,residence,4194,39,48,56,6,9.29899856938484,11.444921316166,13.3524082021936,143.061516452074
33008,2000,occurrence,13658,237,324,374,11,17.3524674183629,23.7223605213062,27.383218626446,80.5388783130766
33008,2000,residence,13199,237,320,365,11,17.9559057504356,24.2442609288583,27.6536101219789,83.3396469429502
33008,2005,occurrence,13342,183,240,274,8,13.7160845450457,17.98830760006,20.5366511767351,59.9610253335332
33008,2005,residence,13166,176,235,269,7,13.3677654564788,17.849005012912,20.4314142488227,53.1672489746316
33008,2010,occurrence,12795,140,190,218,13,10.9417741305197,14.8495506057054,17.0379054318093,101.602188354826
33008,2010,residence,12425,133,191,219,12,10.7042253521127,15.3722334004024,17.625754527163,96.579476861167
33008,2015,occurrence,15854,172,235,253,16,10.848997098524,14.8227576636811,15.9581178251545,100.920903242084
33008,2015,residence,14941,159,224,244,13,10.6418579747005,14.9923030586975,16.3309015460813,87.0089016799411
33009,2000,occurrence,14993,223,303,335,14,14.8736076835857,20.2094310678317,22.34376042153,93.3769092243047
33009,2000,residence,14921,236,324,360,16,15.8166342738422,21.7143623081563,24.1270692312848,107.23141880571
33009,2005,occurrence,13172,142,187,214,13,10.780443364713,14.1967810507136,16.246583662314,98.6941998177953
33009,2005,residence,12876,160,217,252,14,12.426219322771,16.8530599565082,19.5712954333644,108.729419074247
33009,2010,occurrence,12137,112,151,161,11,9.22798055532669,12.4412952129851,13.2652220482821,90.6319518826728
33009,2010,residence,11783,134,183,205,13,11.3723160485445,15.5308495289824,17.3979461936688,110.328439276924
33009,2015,occurrence,12637,91,122,130,6,7.20107620479544,9.65419007675872,10.2872517211363,47.4796233283216
33009,2015,residence,12305,109,150,166,8,8.85818772856562,12.1901665989435,13.4904510361642,65.0142218610321
35011,2000,occurrence,44080,668,953,1058,19,15.1542649727768,21.6197822141561,24.0018148820327,43.1034482758621
35011,2000,residence,49975,744,1106,1253,21,14.8874437218609,22.1310655327664,25.0725362681341,42.0210105052526
35011,2005,occurrence,40399,357,554,655,16,8.83685239733657,13.7132107230377,16.2132726057576,39.6049407163544
35011,2005,residence,45376,429,668,785,18,9.45433709449929,14.7214386459803,17.2998942172073,39.6685472496474
35011,2010,occurrence,38363,317,457,527,28,8.26317024216042,11.9125198759221,13.737194692803,72.986992675234
35011,2010,residence,43568,369,545,636,27,8.46951891296364,12.5091810503122,14.5978699963276,61.9720896070511
35011,2015,occurrence,41692,298,436,490,25,7.14765422623045,10.4576417538137,11.7528542646071,59.9635421663629
35011,2015,residence,47924,367,538,611,27,7.65795843418746,11.2261080043402,12.7493531424756,56.3392037392538
35012,2000,occurrence,6883,92,134,152,6,13.3662647101555,19.4682551213134,22.0833938689525,87.1712915879704
35012,2000,residence,8826,119,185,211,7,13.4828914570587,20.9607976433265,23.9066394742805,79.3111262179923
35012,2005,occurrence,7153,88,120,144,6,12.3025304068223,16.776177827485,20.131413392982,83.8808891374249
35012,2005,residence,8583,97,140,169,7,11.301409763486,16.3113130607014,19.6900850518467,81.5565653035069
35012,2010,occurrence,6374,46,71,88,6,7.21681832444305,11.139002196423,13.8060872293693,94.132412927518
35012,2010,residence,8443,68,106,127,6,8.05400923842236,12.5547791069525,15.0420466658771,71.0647873978444
35012,2015,occurrence,7634,57,84,91,3,7.4665968037726,11.0034058160859,11.9203563007598,39.2978779145926
35012,2015,residence,9383,80,115,131,3,8.52605776404135,12.2562080358094,13.9614195886177,31.9727166151551
