municipality_code,year,measure_type,municipality_name,live_births,neonatal_deaths,infant_deaths,under5_deaths,maternal_deaths,neonatal_per_1000,infant_per_1000,under5_per_1000,maternal_per_100000
432380,2015,residence,Xangri-lá,215,1,2,4,0,4.65116279069768,9.30232558139535,18.6046511627907,0
500020,2000,occurrence,Água Clara,171,2,2,3,0,11.6959064327485,11.6959064327485,17.5438596491228,0
500020,2000,residence,Água Clara,203,3,3,4,0,14.7783251231527,14.7783251231527,19.7044334975369,0
500020,2005,occurrence,Água Clara,212,1,3,4,1,4.71698113207547,14.1509433962264,18.8679245283019,471.698113207547
500020,2005,residence,Água Clara,257,4,5,6,1,15.5642023346304,19.4552529182879,23.3463035019455,389.105058365759
500020,2010,occurrence,Água Clara,235,0,0,0,0,0,0,0,0
500020,2010,residence,Água Clara,271,1,2,2,0,3.690036900369,7.38007380073801,7.38007380073801,0
500020,2015,occurrence,Água Clara,205,0,1,2,0,0,4.87804878048781,9.75609756097561,0
500020,2015,residence,Água Clara,253,1,3,4,0,3.95256916996047,11.8577075098814,15.8102766798419,0
500025,2000,occurrence,Alcinópolis,18,1,1,1,0,55.5555555555556,55.5555555555556,55.5555555555556,0
500025,2000,residence,Alcinópolis,37,1,1,1,0,27.027027027027,27.027027027027,27.027027027027,0
500025,2005,occurrence,Alcinópolis,2,0,0,0,0,0,0,0,0
500025,2005,residence,Alcinópolis,39,0,0,0,0,0,0,0,0
500025,2010,occurrence,Alcinópolis,0,0,0,1,0,,,,
500025,2010,residence,Alcinópolis,42,0,0,1,0,0,0,23.8095238095238,0
500025,2015,occurrence,Alcinópolis,2,0,0,0,0,0,0,0,0
500025,2015,residence,Alcinópolis,38,0,0,0,0,0,0,0,0
500060,2000,occurrence,Amambaí,780,13,32,46,0,16.6666666666667,41.025641025641,58.974358974359,0
500060,2000,residence,Amambaí,665,6,20,30,0,9.02255639097744,30.0751879699248,45.1127819548872,0
500060,2005,occurrence,Amambaí,994,24,46,58,2,24.1448692152918,46.2776659959759,58.3501006036217,201.207243460765
500060,2005,residence,Amambaí,845,23,41,55,1,27.2189349112426,48.5207100591716,65.0887573964497,118.343195266272
500060,2010,occurrence,Amambaí,771,6,11,19,0,7.78210116731518,14.2671854734112,24.6433203631647,0
500060,2010,residence,Amambaí,712,7,14,22,1,9.8314606741573,19.6629213483146,30.8988764044944,140.449438202247
500060,2015,occurrence,Amambaí,684,5,10,19,1,7.30994152046784,14.6198830409357,27.7777777777778,146.198830409357
500060,2015,residence,Amambaí,646,8,14,24,2,12.3839009287926,21.671826625387,37.1517027863777,309.597523219814
500070,2000,occurrence,Anastácio,5,0,2,2,0,0,400,400,0
500070,2000,residence,Anastácio,409,7,9,13,0,17.1149144254279,22.0048899755501,31.7848410757946,0
500070,2005,occurrence,Anastácio,348,2,4,5,0,5.74712643678161,11.4942528735632,14.367816091954,0
500070,2005,residence,Anastácio,440,6,9,11,0,13.6363636363636,20.4545454545455,25,0
500070,2010,occurrence,Anastácio,255,3,3,3,0,11.7647058823529,11.7647058823529,11.7647058823529,0
500070,2010,residence,Anastácio,388,5,7,8,0,12.8865979381443,18.0412371134021,20.6185567010309,0
500070,2015,occurrence,Anastácio,186,0,0,0,1,0,0,0,537.634408602151
500070,2015,residence,Anastácio,370,5,6,7,1,13.5135135135135,16.2162162162162,18.9189189189189,270.27027027027
500080,2000,occurrence,Anaurilândia,149,4,4,5,0,26.8456375838926,26.8456375838926,33.5570469798658,0
500080,2000,residence,Anaurilândia,148,5,6,7,0,33.7837837837838,40.5405405405405,47.2972972972973,0
500080,2005,occurrence,Anaurilândia,130,0,1,1,0,0,7.69230769230769,7.69230769230769,0
500080,2005,residence,Anaurilândia,135,0,1,1,0,0,7.40740740740741,7.40740740740741,0
500080,2010,occurrence,Anaurilândia,86,0,0,0,0,0,0,0,0
500080,2010,residence,Anaurilândia,90,1,1,1,0,11.1111111111111,11.1111111111111,11.1111111111111,0
500080,2015,occurrence,Anaurilândia,95,0,0,0,0,0,0,0,0
500080,2015,residence,Anaurilândia,118,0,0,0,0,0,0,0,0
500085,2000,occurrence,Angélica,39,1,1,1,0,25.6410256410256,25.6410256410256,25.6410256410256,0
500085,2000,residence,Angélica,82,1,1,1,0,12.1951219512195,12.1951219512195,12.1951219512195,0
500085,2005,occurrence,Angélica,77,0,0,0,0,0,0,0,0
500085,2005,residence,Angélica,94,0,0,0,0,0,0,0,0
500085,2010,occurrence,Angélica,85,0,0,0,0,0,0,0,0
500085,2010,residence,Angélica,124,0,0,0,0,0,0,0,0
500085,2015,occurrence,Angélica,70,0,0,1,0,0,0,14.2857142857143,0
500085,2015,residence,Angélica,170,1,1,2,1,5.88235294117647,5.88235294117647,11.7647058823529,588.235294117647
500090,2000,occurrence,Antônio João,156,4,5,7,0,25.6410256410256,32.0512820512821,44.8717948717949,0
500090,2000,residence,Antônio João,160,5,7,10,0,31.25,43.75,62.5,0
500090,2005,occurrence,Antônio João,111,1,2,4,0,9.00900900900901,18.018018018018,36.036036036036,0
500090,2005,residence,Antônio João,149,3,4,7,0,20.1342281879195,26.8456375838926,46.9798657718121,0
500090,2010,occurrence,Antônio João,161,0,0,0,0,0,0,0,0
500090,2010,residence,Antônio João,158,2,2,2,0,12.6582278481013,12.6582278481013,12.6582278481013,0
500090,2015,occurrence,Antônio João,110,0,0,0,0,0,0,0,0
500090,2015,residence,Antônio João,146,2,5,6,0,13.6986301369863,34.2465753424658,41.0958904109589,0
500100,2000,occurrence,Aparecida do Taboado,258,0,2,3,0,0,7.75193798449612,11.6279069767442,0
500100,2000,residence,Aparecida do Taboado,262,0,2,4,0,0,7.63358778625954,15.2671755725191,0
500100,2005,occurrence,Aparecida do Taboado,293,1,2,2,0,3.41296928327645,6.8259385665529,6.8259385665529,0
500100,2005,residence,Aparecida do Taboado,321,1,4,4,0,3.11526479750779,12.4610591900312,12.4610591900312,0
500100,2010,occurrence,Aparecida do Taboado,285,0,1,1,0,0,3.50877192982456,3.50877192982456,0
500100,2010,residence,Aparecida do Taboado,309,1,4,6,0,3.23624595469256,12.9449838187702,19.4174757281553,0
500100,2015,occurrence,Aparecida do Taboado,228,1,1,2,1,4.3859649122807,4.3859649122807,8.7719298245614,438.59649122807
500100,2015,residence,Aparecida do Taboado,368,3,4,5,1,8.15217391304348,10.8695652173913,13.5869565217391,271.739130434783
500110,2000,occurrence,Aquidauana,1518,34,41,50,0,22.3978919631094,27.0092226613966,32.9380764163373,0
500110,2000,residence,Aquidauana,1005,18,25,32,0,17.910447761194,24.8756218905473,31.8407960199005,0
500110,2005,occurrence,Aquidauana,1183,15,25,27,1,12.6796280642435,21.1327134404057,22.8233305156382,84.530853761623
500110,2005,residence,Aquidauana,997,11,22,28,1,11.0330992978937,22.0661985957874,28.0842527582748,100.300902708124
500110,2010,occurrence,Aquidauana,1023,6,9,10,1,5.86510263929619,8.79765395894428,9.77517106549365,97.7517106549365
500110,2010,residence,Aquidauana,795,9,15,16,2,11.3207547169811,18.8679245283019,20.125786163522,251.572327044025
500110,2015,occurrence,Aquidauana,1029,7,7,8,0,6.80272108843537,6.80272108843537,7.77453838678329,0
500110,2015,residence,Aquidauana,781,9,15,16,0,11.5236875800256,19.2061459667093,20.4865556978233,0
500124,2000,occurrence,Aral Moreira,151,1,2,2,0,6.62251655629139,13.2450331125828,13.2450331125828,0
500124,2000,residence,Aral Moreira,185,4,6,7,0,21.6216216216216,32.4324324324324,37.8378378378378,0
500124,2005,occurrence,Aral Moreira,117,4,6,6,0,34.1880341880342,51.2820512820513,51.2820512820513,0
500124,2005,residence,Aral Moreira,171,4,6,7,0,23.3918128654971,35.0877192982456,40.9356725146199,0
500124,2010,occurrence,Aral Moreira,127,1,2,2,1,7.8740157480315,15.748031496063,15.748031496063,787.40157480315
500124,2010,residence,Aral Moreira,176,2,5,5,1,11.3636363636364,28.4090909090909,28.4090909090909,568.181818181818
500124,2015,occurrence,Aral Moreira,89,1,1,1,0,11.2359550561798,11.2359550561798,11.2359550561798,0
500124,2015,residence,Aral Moreira,148,2,3,3,0,13.5135135135135,20.2702702702703,20.2702702702703,0
500150,2000,occurrence,Bandeirantes,44,0,1,1,0,0,22.7272727272727,22.7272727272727,0
500150,2000,residence,Bandeirantes,78,0,1,2,0,0,12.8205128205128,25.6410256410256,0
500150,2005,occurrence,Bandeirantes,11,0,2,2,0,0,181.818181818182,181.818181818182,0
500150,2005,residence,Bandeirantes,70,0,2,2,0,0,28.5714285714286,28.5714285714286,0
500150,2010,occurrence,Bandeirantes,2,0,0,0,0,0,0,0,0
500150,2010,residence,Bandeirantes,75,0,1,2,0,0,13.3333333333333,26.6666666666667,0
500150,2015,occurrence,Bandeirantes,3,0,1,2,0,0,333.333333333333,666.666666666667,0
500150,2015,residence,Bandeirantes,74,1,2,2,0,13.5135135135135,27.027027027027,27.027027027027,0
500190,2000,occurrence,Bataguassu,280,1,3,3,0,3.57142857142857,10.7142857142857,10.7142857142857,0
500190,2000,residence,Bataguassu,276,3,5,6,0,10.8695652173913,18.1159420289855,21.7391304347826,0
500190,2005,occurrence,Bataguassu,310,3,5,5,0,9.67741935483871,16.1290322580645,16.1290322580645,0
500190,2005,residence,Bataguassu,334,5,7,7,0,14.9700598802395,20.9580838323353,20.9580838323353,0
500190,2010,occurrence,Bataguassu,277,0,1,1,0,0,3.6101083032491,3.6101083032491,0
500190,2010,residence,Bataguassu,304,3,6,8,0,9.86842105263158,19.7368421052632,26.3157894736842,0
500190,2015,occurrence,Bataguassu,279,1,1,1,0,3.584229390681,3.584229390681,3.584229390681,0
500190,2015,residence,Bataguassu,348,2,2,2,0,5.74712643678161,5.74712643678161,5.74712643678161,0
500200,2000,occurrence,Batayporã,291,4,5,5,0,13.745704467354,17.1821305841924,17.1821305841924,0
500200,2000,residence,Batayporã,220,3,5,7,0,13.6363636363636,22.7272727272727,31.8181818181818,0
500200,2005,occurrence,Batayporã,259,2,2,2,0,7.72200772200772,7.72200772200772,7.72200772200772,0
500200,2005,residence,Batayporã,243,4,4,4,0,16.4609053497942,16.4609053497942,16.4609053497942,0
500200,2010,occurrence,Batayporã,241,4,4,4,0,16.597510373444,16.597510373444,16.597510373444,0
500200,2010,residence,Batayporã,195,7,7,7,0,35.8974358974359,35.8974358974359,35.8974358974359,0
500200,2015,occurrence,Batayporã,170,1,1,1,0,5.88235294117647,5.88235294117647,5.88235294117647,0
500200,2015,residence,Batayporã,167,2,2,2,0,11.9760479041916,11.9760479041916,11.9760479041916,0
500210,2000,occurrence,Bela Vista,501,2,10,13,0,3.99201596806387,19.9600798403194,25.9481037924152,0
500210,2000,residence,Bela Vista,542,3,11,14,0,5.53505535055351,20.2952029520295,25.830258302583,0
500210,2005,occurrence,Bela Vista,464,13,15,16,0,28.0172413793103,32.3275862068966,34.4827586206897,0
500210,2005,residence,Bela Vista,494,18,22,25,0,36.4372469635628,44.5344129554656,50.6072874493927,0
500210,2010,occurrence,Bela Vista,425,2,3,5,0,4.70588235294118,7.05882352941176,11.7647058823529,0
500210,2010,residence,Bela Vista,455,6,8,10,0,13.1868131868132,17.5824175824176,21.978021978022,0
500210,2015,occurrence,Bela Vista,413,1,1,1,0,2.42130750605327,2.42130750605327,2.42130750605327,0
500210,2015,residence,Bela Vista,433,2,3,3,0,4.6189376443418,6.9284064665127,6.9284064665127,0
500215,2000,occurrence,Bodoquena,146,1,1,1,0,6.84931506849315,6.84931506849315,6.84931506849315,0
500215,2000,residence,Bodoquena,139,3,3,3,0,21.5827338129496,21.5827338129496,21.5827338129496,0
500215,2005,occurrence,Bodoquena,135,1,1,2,0,7.40740740740741,7.40740740740741,14.8148148148148,0
500215,2005,residence,Bodoquena,153,2,4,5,0,13.0718954248366,26.1437908496732,32.6797385620915,0
500215,2010,occurrence,Bodoquena,128,0,0,0,0,0,0,0,0
500215,2010,residence,Bodoquena,129,0,0,0,0,0,0,0,0
500215,2015,occurrence,Bodoquena,95,0,0,1,1,0,0,10.5263157894737,1052.63157894737
500215,2015,residence,Bodoquena,108,1,1,2,1,9.25925925925926,9.25925925925926,18.5185185185185,925.925925925926
500220,2000,occurrence,Bonito,339,5,5,6,0,14.7492625368732,14.7492625368732,17.6991150442478,0
500220,2000,residence,Bonito,349,5,7,9,0,14.3266475644699,20.0573065902579,25.7879656160458,0
500220,2005,occurrence,Bonito,329,2,3,4,0,6.0790273556231,9.11854103343465,12.1580547112462,0
500220,2005,residence,Bonito,354,3,5,6,0,8.47457627118644,14.1242937853107,16.9491525423729,0
500220,2010,occurrence,Bonito,325,2,2,2,0,6.15384615384615,6.15384615384615,6.15384615384615,0
500220,2010,residence,Bonito,335,3,5,6,0,8.95522388059701,14.9253731343284,17.910447761194,0
500220,2015,occurrence,Bonito,351,1,1,2,0,2.84900284900285,2.84900284900285,5.6980056980057,0
500220,2015,residence,Bonito,372,3,4,5,0,8.06451612903226,10.752688172043,13.4408602150538,0
500230,2000,occurrence,Brasilândia,204,1,2,3,0,4.90196078431373,9.80392156862745,14.7058823529412,0
500230,2000,residence,Brasilândia,220,5,9,10,0,22.7272727272727,40.9090909090909,45.4545454545455,0
500230,2005,occurrence,Brasilândia,188,0,1,1,1,0,5.31914893617021,5.31914893617021,531.914893617021
500230,2005,residence,Brasilândia,217,1,4,6,0,4.60829493087558,18.4331797235023,27.6497695852535,0
500230,2010,occurrence,Brasilândia,146,1,2,2,0,6.84931506849315,13.6986301369863,13.6986301369863,0
500230,2010,residence,Brasilândia,193,6,7,9,0,31.0880829015544,36.2694300518135,46.6321243523316,0
500230,2015,occurrence,Brasilândia,138,0,0,0,0,0,0,0,0
500230,2015,residence,Brasilândia,186,1,2,3,0,5.37634408602151,10.752688172043,16.1290322580645,0
500240,2000,occurrence,Caarapó,388,3,6,11,0,7.7319587628866,15.4639175257732,28.3505154639175,0
500240,2000,residence,Caarapó,416,5,8,17,0,12.0192307692308,19.2307692307692,40.8653846153846,0
500240,2005,occurrence,Caarapó,488,9,11,13,0,18.4426229508197,22.5409836065574,26.6393442622951,0
500240,2005,residence,Caarapó,513,10,16,23,0,19.4931773879142,31.1890838206628,44.8343079922027,0
500240,2010,occurrence,Caarapó,508,0,4,6,0,0,7.8740157480315,11.8110236220472,0
500240,2010,residence,Caarapó,536,5,11,13,0,9.32835820895522,20.5223880597015,24.2537313432836,0
500240,2015,occurrence,Caarapó,461,2,5,8,0,4.33839479392625,10.8459869848156,17.353579175705,0
500240,2015,residence,Caarapó,545,4,7,10,0,7.3394495412844,12.8440366972477,18.348623853211,0
500260,2000,occurrence,Camapuã,242,4,4,6,0,16.5289256198347,16.5289256198347,24.7933884297521,0
500260,2000,residence,Camapuã,241,6,6,9,0,24.896265560166,24.896265560166,37.344398340249,0
500260,2005,occurrence,Camapuã,228,1,2,2,0,4.3859649122807,8.7719298245614,8.7719298245614,0
500260,2005,residence,Camapuã,251,2,3,3,0,7.96812749003984,11.9521912350598,11.9521912350598,0
500260,2010,occurrence,Camapuã,159,0,1,1,0,0,6.28930817610063,6.28930817610063,0
500260,2010,residence,Camapuã,193,1,2,2,0,5.18134715025907,10.3626943005181,10.3626943005181,0
500260,2015,occurrence,Camapuã,162,1,3,3,0,6.17283950617284,18.5185185185185,18.5185185185185,0
500260,2015,residence,Camapuã,213,3,5,6,0,14.0845070422535,23.4741784037559,28.169014084507,0
500270,2000,occurrence,Campo Grande,13846,214,313,373,5,15.4557272858587,22.6058067311859,26.9391882132024,36.1115123501372
500270,2000,residence,Campo Grande,13144,154,214,254,5,11.7163724893488,16.2811929397444,19.3244065733415,38.0401704199635
500270,2005,occurrence,Campo Grande,13738,200,286,347,8,14.5581598485951,20.8181685834911,25.2584073373126,58.2326393943806
500270,2005,residence,Campo Grande,12316,122,167,207,6,9.90581357583631,13.5595972718415,16.8074050016239,48.717115946736
500270,2010,occurrence,Campo Grande,14210,182,285,336,10,12.807881773399,20.0562983814215,23.6453201970443,70.3729767769177
500270,2010,residence,Campo Grande,12799,110,169,200,6,8.59442143917494,13.2041565747324,15.6262207984999,46.8786623954996
500270,2015,occurrence,Campo Grande,16281,159,242,275,9,9.765984890363,14.8639518457097,16.8908543701247,55.2791597567717
500270,2015,residence,Campo Grande,14470,85,125,143,7,5.87422252937111,8.63856254319281,9.88251554941258,48.3759502418798
500280,2000,occurrence,Caracol,49,0,0,1,0,0,0,20.4081632653061,0
500280,2000,residence,Caracol,65,0,1,2,1,0,15.3846153846154,30.7692307692308,1538.46153846154
500280,2005,occurrence,Caracol,90,0,1,1,0,0,11.1111111111111,11.1111111111111,0
500280,2005,residence,Caracol,96,0,1,1,0,0,10.4166666666667,10.4166666666667,0
500280,2010,occurrence,Caracol,75,2,2,2,0,26.6666666666667,26.6666666666667,26.6666666666667,0
500280,2010,residence,Caracol,73,2,2,2,0,27.3972602739726,27.3972602739726,27.3972602739726,0
500280,2015,occurrence,Caracol,63,0,0,0,0,0,0,0,0
500280,2015,residence,Caracol,82,1,1,1,0,12.1951219512195,12.1951219512195,12.1951219512195,0
500290,2000,occurrence,Cassilândia,411,3,4,4,0,7.2992700729927,9.7323600973236,9.7323600973236,0
500290,2000,residence,Cassilândia,360,4,6,6,0,11.1111111111111,16.6666666666667,16.6666666666667,0
500290,2005,occurrence,Cassilândia,321,2,2,2,0,6.23052959501558,6.23052959501558,6.23052959501558,0
500290,2005,residence,Cassilândia,315,3,5,6,1,9.52380952380952,15.8730158730159,19.0476190476191,317.460317460318
500290,2010,occurrence,Cassilândia,289,0,2,3,0,0,6.9204152249135,10.3806228373702,0
500290,2010,residence,Cassilândia,268,0,2,2,0,0,7.46268656716418,7.46268656716418,0
500290,2015,occurrence,Cassilândia,312,2,3,4,0,6.41025641025641,9.61538461538461,12.8205128205128,0
500290,2015,residence,Cassilândia,292,2,2,2,0,6.84931506849315,6.84931506849315,6.84931506849315,0
500295,2000,occurrence,Chapadão do Sul,108,1,1,1,0,9.25925925925926,9.25925925925926,9.25925925925926,0
500295,2000,residence,Chapadão do Sul,154,3,3,3,0,19.4805194805195,19.4805194805195,19.4805194805195,0
500295,2005,occurrence,Chapadão do Sul,219,2,2,2,0,9.1324200913242,9.1324200913242,9.1324200913242,0
500295,2005,residence,Chapadão do Sul,276,3,3,3,0,10.8695652173913,10.8695652173913,10.8695652173913,0
500295,2010,occurrence,Chapadão do Sul,307,3,4,4,0,9.77198697068404,13.0293159609121,13.0293159609121,0
500295,2010,residence,Chapadão do Sul,359,7,8,9,0,19.4986072423398,22.2841225626741,25.0696378830084,0
500295,2015,occurrence,Chapadão do Sul,345,0,0,1,0,0,0,2.89855072463768,0
500295,2015,residence,Chapadão do Sul,431,2,5,8,0,4.64037122969838,11.6009280742459,18.5614849187935,0
500310,2000,occurrence,Corguinho,0,0,0,0,0,,,,
500310,2000,residence,Corguinho,17,1,1,1,0,58.8235294117647,58.8235294117647,58.8235294117647,0
500310,2005,occurrence,Corguinho,1,0,0,0,0,0,0,0,0
500310,2005,residence,Corguinho,46,0,0,0,1,0,0,0,2173.91304347826
500310,2010,occurrence,Corguinho,0,0,0,0,0,,,,
500310,2010,residence,Corguinho,42,0,0,0,0,0,0,0,0
500310,2015,occurrence,Corguinho,2,0,0,0,0,0,0,0,0
500310,2015,residence,Corguinho,36,0,0,0,0,0,0,0,0
500315,2000,occurrence,Coronel Sapucaia,277,1,3,5,0,3.6101083032491,10.8303249097473,18.0505415162455,0
500315,2000,residence,Coronel Sapucaia,362,5,14,20,0,13.8121546961326,38.6740331491713,55.2486187845304,0
500315,2005,occurrence,Coronel Sapucaia,251,2,4,10,0,7.96812749003984,15.9362549800797,39.8406374501992,0
500315,2005,residence,Coronel Sapucaia,346,4,10,18,1,11.5606936416185,28.9017341040462,52.0231213872832,289.017341040462
500315,2010,occurrence,Coronel Sapucaia,265,1,3,6,0,3.77358490566038,11.3207547169811,22.6415094339623,0
500315,2010,residence,Coronel Sapucaia,300,4,10,14,0,13.3333333333333,33.3333333333333,46.6666666666667,0
500315,2015,occurrence,Coronel Sapucaia,196,3,4,5,0,15.3061224489796,20.4081632653061,25.5102040816327,0
500315,2015,residence,Coronel Sapucaia,258,5,8,9,1,19.3798449612403,31.0077519379845,34.8837209302326,387.596899224806
500320,2000,occurrence,Corumbá,2544,67,93,101,1,26.3364779874214,36.5566037735849,39.7012578616352,39.3081761006289
500320,2000,residence,Corumbá,2381,64,87,93,0,26.8794624107518,36.5392692146157,39.0592188156237,0
500320,2005,occurrence,Corumbá,2345,40,49,53,2,17.0575692963753,20.8955223880597,22.6012793176972,85.2878464818763
500320,2005,residence,Corumbá,2068,36,44,49,2,17.4081237911025,21.2765957446809,23.6943907156673,96.7117988394584
500320,2010,occurrence,Corumbá,2267,33,41,47,4,14.5566828407587,18.0855756506396,20.7322452580503,176.444640494045
500320,2010,residence,Corumbá,1964,27,33,40,2,13.7474541751528,16.8024439918534,20.3665987780041,101.83299389002
500320,2015,occurrence,Corumbá,2305,35,41,44,3,15.1843817787419,17.7874186550976,19.0889370932755,130.151843817787
500320,2015,residence,Corumbá,1979,33,40,44,4,16.6750884284992,20.2122283981809,22.233451237999,202.122283981809
500325,2000,occurrence,Costa Rica,238,2,2,2,0,8.40336134453782,8.40336134453782,8.40336134453782,0
500325,2000,residence,Costa Rica,274,2,2,2,0,7.2992700729927,7.2992700729927,7.2992700729927,0
500325,2005,occurrence,Costa Rica,326,3,3,3,0,9.20245398773006,9.20245398773006,9.20245398773006,0
500325,2005,residence,Costa Rica,327,3,4,4,0,9.1743119266055,12.2324159021407,12.2324159021407,0
500325,2010,occurrence,Costa Rica,334,2,2,2,0,5.98802395209581,5.98802395209581,5.98802395209581,0
500325,2010,residence,Costa Rica,324,4,6,8,0,12.3456790123457,18.5185185185185,24.6913580246914,0
500325,2015,occurrence,Costa Rica,462,3,3,4,1,6.49350649350649,6.49350649350649,8.65800865800866,216.450216450216
500325,2015,residence,Costa Rica,455,4,4,5,2,8.79120879120879,8.79120879120879,10.989010989011,439.56043956044
500330,2000,occurrence,Coxim,616,9,12,14,0,14.6103896103896,19.4805194805195,22.7272727272727,0
500330,2000,residence,Coxim,605,8,13,15,0,13.2231404958678,21.4876033057851,24.7933884297521,0
500330,2005,occurrence,Coxim,572,8,12,12,1,13.986013986014,20.979020979021,20.979020979021,174.825174825175
500330,2005,residence,Coxim,576,12,17,17,1,20.8333333333333,29.5138888888889,29.5138888888889,173.611111111111
500330,2010,occurrence,Coxim,537,1,2,3,0,1.86219739292365,3.7243947858473,5.58659217877095,0
500330,2010,residence,Coxim,526,8,9,10,0,15.2091254752852,17.1102661596958,19.0114068441065,0
500330,2015,occurrence,Coxim,639,2,2,3,0,3.12989045383412,3.12989045383412,4.69483568075117,0
500330,2015,residence,Coxim,542,3,5,7,1,5.53505535055351,9.22509225092251,12.9151291512915,184.50184501845
500345,2000,occurrence,Deodápolis,210,1,2,2,0,4.76190476190476,9.52380952380952,9.52380952380952,0
500345,2000,residence,Deodápolis,210,5,6,6,0,23.8095238095238,28.5714285714286,28.5714285714286,0
500345,2005,occurrence,Deodápolis,7,2,3,3,0,285.714285714286,428.571428571429,428.571428571429,0
500345,2005,residence,Deodápolis,154,2,4,6,0,12.987012987013,25.974025974026,38.961038961039,0
500345,2010,occurrence,Deodápolis,108,0,0,0,0,0,0,0,0
500345,2010,residence,Deodápolis,183,1,3,3,0,5.46448087431694,16.3934426229508,16.3934426229508,0
500345,2015,occurrence,Deodápolis,72,0,0,0,0,0,0,0,0
500345,2015,residence,Deodápolis,200,1,3,3,0,5,15,15,0
500348,2000,occurrence,Dois Irmãos do Buriti,37,0,1,1,0,0,27.027027027027,27.027027027027,0
500348,2000,residence,Dois Irmãos do Buriti,95,2,4,4,0,21.0526315789474,42.1052631578947,42.1052631578947,0
500348,2005,occurrence,Dois Irmãos do Buriti,19,0,0,1,0,0,0,52.6315789473684,0
500348,2005,residence,Dois Irmãos do Buriti,147,2,3,4,0,13.6054421768707,20.4081632653061,27.2108843537415,0
500348,2010,occurrence,Dois Irmãos do Buriti,44,0,0,0,0,0,0,0,0
500348,2010,residence,Dois Irmãos do Buriti,126,0,0,1,0,0,0,7.93650793650794,0
500348,2015,occurrence,Dois Irmãos do Buriti,77,0,0,0,0,0,0,0,0
500348,2015,residence,Dois Irmãos do Buriti,156,1,1,1,0,6.41025641025641,6.41025641025641,6.41025641025641,0
500350,2000,occurrence,Douradina,0,0,1,2,0,,,,
500350,2000,residence,Douradina,70,0,3,4,0,0,42.8571428571429,57.1428571428572,0
500350,2005,occurrence,Douradina,1,0,1,1,0,0,1000,1000,0
500350,2005,residence,Douradina,63,0,2,2,1,0,31.7460317460318,31.7460317460318,1587.30158730159
500350,2010,occurrence,Douradina,3,0,0,0,0,0,0,0,0
500350,2010,residence,Douradina,66,2,2,2,0,30.3030303030303,30.3030303030303,30.3030303030303,0
500350,2015,occurrence,Douradina,0,0,0,0,0,,,,
500350,2015,residence,Douradina,79,0,0,1,0,0,0,12.6582278481013,0
500370,2000,occurrence,Dourados,4031,98,158,201,3,24.311585214587,39.1962292235177,49.8635574299181,74.4232200446539
500370,2000,residence,Dourados,3603,71,118,153,2,19.7058007216209,32.7504857063558,42.4646128226478,55.5092978073827
500370,2005,occurrence,Dourados,4065,70,115,148,3,17.220172201722,28.290282902829,36.4083640836408,73.8007380073801
500370,2005,residence,Dourados,3573,46,68,88,0,12.8743352924713,19.0316260845228,24.629163168206,0
500370,2010,occurrence,Dourados,3541,95,142,164,7,26.8285794973171,40.1016661959898,46.3146003953685,197.684269980232
500370,2010,residence,Dourados,2976,44,59,72,4,14.7849462365591,19.8252688172043,24.1935483870968,134.408602150538
500370,2015,occurrence,Dourados,5234,76,113,131,10,14.5204432556362,21.5896064195644,25.0286587695835,191.05846388995
500370,2015,residence,Dourados,3955,30,52,59,1,7.58533501896334,13.1479140328698,14.9178255372946,25.2844500632111
500375,2000,occurrence,Eldorado,457,5,5,5,0,10.9409190371991,10.9409190371991,10.9409190371991,0
500375,2000,residence,Eldorado,283,6,8,8,0,21.2014134275618,28.2685512367491,28.2685512367491,0
500375,2005,occurrence,Eldorado,337,4,6,9,0,11.8694362017804,17.8041543026706,26.7062314540059,0
500375,2005,residence,Eldorado,306,5,6,8,0,16.3398692810458,19.6078431372549,26.1437908496732,0
500375,2010,occurrence,Eldorado,199,2,3,3,0,10.0502512562814,15.0753768844221,15.0753768844221,0
500375,2010,residence,Eldorado,224,4,5,5,0,17.8571428571429,22.3214285714286,22.3214285714286,0
500375,2015,occurrence,Eldorado,83,0,0,0,0,0,0,0,0
500375,2015,residence,Eldorado,178,4,4,4,0,22.4719101123596,22.4719101123596,22.4719101123596,0
500380,2000,occurrence,Fátima do Sul,355,2,2,2,0,5.63380281690141,5.63380281690141,5.63380281690141,0
500380,2000,residence,Fátima do Sul,301,4,5,6,0,13.2890365448505,16.6112956810631,19.9335548172758,0
500380,2005,occurrence,Fátima do Sul,250,1,3,3,0,4,12,12,0
500380,2005,residence,Fátima do Sul,234,2,4,4,0,8.54700854700855,17.0940170940171,17.0940170940171,0
500380,2010,occurrence,Fátima do Sul,263,0,0,0,0,0,0,0,0
500380,2010,residence,Fátima do Sul,246,1,1,1,0,4.0650406504065,4.0650406504065,4.0650406504065,0
500380,2015,occurrence,Fátima do Sul,307,0,2,2,0,0,6.51465798045603,6.51465798045603,0
500380,2015,residence,Fátima do Sul,281,2,4,4,1,7.11743772241993,14.2348754448399,14.2348754448399,355.871886120996
500390,2000,occurrence,Figueirão,0,0,0,0,0,,,,
500390,2000,residence,Figueirão,0,0,0,0,0,,,,
500390,2005,occurrence,Figueirão,3,0,0,0,0,0,0,0,0
500390,2005,residence,Figueirão,14,1,1,1,0,71.4285714285714,71.4285714285714,71.4285714285714,0
