codigo,nome,indicador,unidade_geografica,nome_indicador,unidade_indicador,meta_oms,ano_recente,valor_recente,nascidos_vivos_recente,anos_validos,inclinacao_anual,projecao_2030,status_oms
23022,23022,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,40.5926527298559,4927,4,0.554755457606845,81.2980032667547,Meta atingida
24001,24001,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,52.5578135949545,5708,4,-0.312520856388372,46.6274595293933,Meta atingida
24002,24002,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,90.184879001954,6653,4,4.56404853251337,159.07491425238,Fora do caminho
24003,24003,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,59.9520383693046,5004,4,1.98420869625269,81.7175448611902,Meta atingida
24004,24004,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,52.5624178712221,3805,4,0.869950956888832,78.6209349084361,Meta atingida
24005,24005,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,109.3693036821,2743,4,5.40013117244501,181.519435733229,Fora do caminho
24006,24006,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,29.585798816568,3380,4,-0.0442026206456819,17.9630928247802,Meta atingida
24007,24007,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,55.9454785881396,19662,4,0.30979820965002,46.9808584879451,Meta atingida
24008,24008,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,46.6417910447761,2144,4,-6.25126318664008,0,Meta atingida
25001,25001,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,50.2638853983413,19895,4,2.38201949728298,88.6430991892421,Meta atingida
25002,25002,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,47.0920649870497,4247,4,3.71520361452547,106.486094014866,Meta atingida
25003,25003,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,202.702702702703,2960,4,14.1773141449098,409.284658150507,Fora do caminho
25004,25004,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,203.252032520325,1476,4,12.1951219512195,325.203252032519,Fora do caminho
25005,25005,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,63.0119722747322,1587,4,3.78071833648393,100.819155639572,Meta atingida
25006,25006,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,116.516166618118,3433,4,1.83497524634295,115.418626864061,Fora do caminho
25007,25007,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,99.4035785288271,2012,4,1.82056923116285,96.0946408920904,Fora do caminho
25008,25008,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,0,1579,4,1.17164616285882,41.0076157000585,Meta atingida
25009,25009,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,41.1353352529823,2431,4,1.00663340464531,52.9346890600136,Meta atingida
25010,25010,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,61.1995104039168,1634,4,3.67197062423501,97.9192166462672,Meta atingida
25011,25011,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,0,1050,4,-1.31665569453588,0,Meta atingida
25012,25012,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,37.0644922164566,2698,4,-2.74862099458843,0,Meta atingida
25013,25013,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,124.223602484472,805,4,12.7096579361905,382.726226524435,Fora do caminho
25014,25014,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,42.5894378194208,2348,4,-1.13273650500965,21.5389982528059,Meta atingida
25015,25015,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,44.5235975066785,2246,4,2.68846058375943,92.9135796883584,Meta atingida
25016,25016,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,46.0405156537753,8688,4,0.823543061908814,61.6552474078508,Meta atingida
26001,26001,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,0,2812,4,-0.508562336233014,13.3918341395176,Meta atingida
26002,26002,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,127.959053103007,6252,4,4.74646941191673,173.083096070392,Fora do caminho
26003,26003,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,65.2315720808872,19929,4,1.93785256573561,91.145865781657,Meta atingida
26004,26004,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,67.3778775968557,8905,4,1.81751712046859,88.4976450382496,Meta atingida
26005,26005,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,62.879899392161,4771,4,-4.00554757792535,0,Meta atingida
26006,26006,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,48.1174064717912,8313,4,0.122664705590026,41.5620443044631,Meta atingida
26007,26007,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,98.9445910290237,6064,4,2.00608343032537,103.319956613178,Fora do caminho
26008,26008,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,29.1431902078881,10294,4,0.0919556598374938,45.9420108152376,Meta atingida
26009,26009,maternal_per_100000,health_region,Maternal mortality,"per 100,000 live births",70,2015,65.9123365923322,9103,4,-2.1188330141,36.4201261435228,Meta atingida
